packet,recv_time_epoch,send_time_epoch,recv_time_iso,send_time_iso,processing_time_us,packet_size_bytes,from_ip,from_port
404,1769521224.543330193,1769521224.543377876,2026-01-27T15:40:24.543330,2026-01-27T15:40:24.543378,47.68,64,192.168.10.20,47623
405,1769521224.546862364,1769521224.546915531,2026-01-27T15:40:24.546862,2026-01-27T15:40:24.546916,53.17,64,192.168.10.20,47623
406,1769521224.550344229,1769521224.550397396,2026-01-27T15:40:24.550344,2026-01-27T15:40:24.550397,53.17,64,192.168.10.20,47623
407,1769521224.553809404,1769521224.553871393,2026-01-27T15:40:24.553809,2026-01-27T15:40:24.553871,61.99,64,192.168.10.20,47623
408,1769521224.557196617,1769521224.557250023,2026-01-27T15:40:24.557197,2026-01-27T15:40:24.557250,53.41,64,192.168.10.20,47623
409,1769521224.560649872,1769521224.560707331,2026-01-27T15:40:24.560650,2026-01-27T15:40:24.560707,57.46,64,192.168.10.20,47623
410,1769521224.564114571,1769521224.564163923,2026-01-27T15:40:24.564115,2026-01-27T15:40:24.564164,49.35,64,192.168.10.20,47623
411,1769521224.567682743,1769521224.567742348,2026-01-27T15:40:24.567683,2026-01-27T15:40:24.567742,59.60,64,192.168.10.20,47623
412,1769521224.571310043,1769521224.571362734,2026-01-27T15:40:24.571310,2026-01-27T15:40:24.571363,52.69,64,192.168.10.20,47623
413,1769521224.574934244,1769521224.574990034,2026-01-27T15:40:24.574934,2026-01-27T15:40:24.574990,55.79,64,192.168.10.20,47623
414,1769521224.578443766,1769521224.578506231,2026-01-27T15:40:24.578444,2026-01-27T15:40:24.578506,62.47,64,192.168.10.20,47623
415,1769521224.581960440,1769521224.582014799,2026-01-27T15:40:24.581960,2026-01-27T15:40:24.582015,54.36,64,192.168.10.20,47623
416,1769521224.585366726,1769521224.585418701,2026-01-27T15:40:24.585367,2026-01-27T15:40:24.585419,51.98,64,192.168.10.20,47623
417,1769521224.588752747,1769521224.588812351,2026-01-27T15:40:24.588753,2026-01-27T15:40:24.588812,59.60,64,192.168.10.20,47623
418,1769521224.592169046,1769521224.592221975,2026-01-27T15:40:24.592169,2026-01-27T15:40:24.592222,52.93,64,192.168.10.20,47623
419,1769521224.595621586,1769521224.595669985,2026-01-27T15:40:24.595622,2026-01-27T15:40:24.595670,48.40,64,192.168.10.20,47623
420,1769521224.599269152,1769521224.599319696,2026-01-27T15:40:24.599269,2026-01-27T15:40:24.599320,50.54,64,192.168.10.20,47623
421,1769521224.603148222,1769521224.603201628,2026-01-27T15:40:24.603148,2026-01-27T15:40:24.603202,53.41,64,192.168.10.20,47623
422,1769521224.606884241,1769521224.606940985,2026-01-27T15:40:24.606884,2026-01-27T15:40:24.606941,56.74,64,192.168.10.20,47623
423,1769521224.610507727,1769521224.610565424,2026-01-27T15:40:24.610508,2026-01-27T15:40:24.610565,57.70,64,192.168.10.20,47623
424,1769521224.614027023,1769521224.614080191,2026-01-27T15:40:24.614027,2026-01-27T15:40:24.614080,53.17,64,192.168.10.20,47623
425,1769521224.617494822,1769521224.617545128,2026-01-27T15:40:24.617495,2026-01-27T15:40:24.617545,50.31,64,192.168.10.20,47623
426,1769521224.620908737,1769521224.620965719,2026-01-27T15:40:24.620909,2026-01-27T15:40:24.620966,56.98,64,192.168.10.20,47623
427,1769521224.624380589,1769521224.624435902,2026-01-27T15:40:24.624381,2026-01-27T15:40:24.624436,55.31,64,192.168.10.20,47623
428,1769521224.627798557,1769521224.627860069,2026-01-27T15:40:24.627799,2026-01-27T15:40:24.627860,61.51,64,192.168.10.20,47623
429,1769521224.631296873,1769521224.631349564,2026-01-27T15:40:24.631297,2026-01-27T15:40:24.631350,52.69,64,192.168.10.20,47623
430,1769521224.634812355,1769521224.634868145,2026-01-27T15:40:24.634812,2026-01-27T15:40:24.634868,55.79,64,192.168.10.20,47623
431,1769521224.638353825,1769521224.638403654,2026-01-27T15:40:24.638354,2026-01-27T15:40:24.638404,49.83,64,192.168.10.20,47623
432,1769521224.641887903,1769521224.641946077,2026-01-27T15:40:24.641888,2026-01-27T15:40:24.641946,58.17,64,192.168.10.20,47623
433,1769521224.645465374,1769521224.645516872,2026-01-27T15:40:24.645465,2026-01-27T15:40:24.645517,51.50,64,192.168.10.20,47623
434,1769521224.648871183,1769521224.648925543,2026-01-27T15:40:24.648871,2026-01-27T15:40:24.648926,54.36,64,192.168.10.20,47623
435,1769521224.652338743,1769521224.652388096,2026-01-27T15:40:24.652339,2026-01-27T15:40:24.652388,49.35,64,192.168.10.20,47623
436,1769521224.655718327,1769521224.655769587,2026-01-27T15:40:24.655718,2026-01-27T15:40:24.655770,51.26,64,192.168.10.20,47623
437,1769521224.659113407,1769521224.659164667,2026-01-27T15:40:24.659113,2026-01-27T15:40:24.659165,51.26,64,192.168.10.20,47623
438,1769521224.662560701,1769521224.662612438,2026-01-27T15:40:24.662561,2026-01-27T15:40:24.662612,51.74,64,192.168.10.20,47623
439,1769521224.666076899,1769521224.666129112,2026-01-27T15:40:24.666077,2026-01-27T15:40:24.666129,52.21,64,192.168.10.20,47623
440,1769521224.669582605,1769521224.669631720,2026-01-27T15:40:24.669583,2026-01-27T15:40:24.669632,49.11,64,192.168.10.20,47623
441,1769521224.673182487,1769521224.673239946,2026-01-27T15:40:24.673182,2026-01-27T15:40:24.673240,57.46,64,192.168.10.20,47623
442,1769521224.676782131,1769521224.676845551,2026-01-27T15:40:24.676782,2026-01-27T15:40:24.676846,63.42,64,192.168.10.20,47623
443,1769521224.680202007,1769521224.680248499,2026-01-27T15:40:24.680202,2026-01-27T15:40:24.680248,46.49,64,192.168.10.20,47623
444,1769521224.683562040,1769521224.683613539,2026-01-27T15:40:24.683562,2026-01-27T15:40:24.683614,51.50,64,192.168.10.20,47623
445,1769521224.686952353,1769521224.687003136,2026-01-27T15:40:24.686952,2026-01-27T15:40:24.687003,50.78,64,192.168.10.20,47623
446,1769521224.690335274,1769521224.690386057,2026-01-27T15:40:24.690335,2026-01-27T15:40:24.690386,50.78,64,192.168.10.20,47623
447,1769521224.693807364,1769521224.693862200,2026-01-27T15:40:24.693807,2026-01-27T15:40:24.693862,54.84,64,192.168.10.20,47623
448,1769521224.697299004,1769521224.697347641,2026-01-27T15:40:24.697299,2026-01-27T15:40:24.697348,48.64,64,192.168.10.20,47623
449,1769521224.700979948,1769521224.701034784,2026-01-27T15:40:24.700980,2026-01-27T15:40:24.701035,54.84,64,192.168.10.20,47623
450,1769521224.704706907,1769521224.704759598,2026-01-27T15:40:24.704707,2026-01-27T15:40:24.704760,52.69,64,192.168.10.20,47623
451,1769521224.708267450,1769521224.708320141,2026-01-27T15:40:24.708267,2026-01-27T15:40:24.708320,52.69,64,192.168.10.20,47623
452,1769521224.711923361,1769521224.711976290,2026-01-27T15:40:24.711923,2026-01-27T15:40:24.711976,52.93,64,192.168.10.20,47623
453,1769521224.715529442,1769521224.715583324,2026-01-27T15:40:24.715529,2026-01-27T15:40:24.715583,53.88,64,192.168.10.20,47623
454,1769521224.718980312,1769521224.719030619,2026-01-27T15:40:24.718980,2026-01-27T15:40:24.719031,50.31,64,192.168.10.20,47623
455,1769521224.722405910,1769521224.722460508,2026-01-27T15:40:24.722406,2026-01-27T15:40:24.722461,54.60,64,192.168.10.20,47623
456,1769521224.725845814,1769521224.725898743,2026-01-27T15:40:24.725846,2026-01-27T15:40:24.725899,52.93,64,192.168.10.20,47623
457,1769521224.729252100,1769521224.729302645,2026-01-27T15:40:24.729252,2026-01-27T15:40:24.729303,50.54,64,192.168.10.20,47623
458,1769521224.732776165,1769521224.732835293,2026-01-27T15:40:24.732776,2026-01-27T15:40:24.732835,59.13,64,192.168.10.20,47623
459,1769521224.736250877,1769521224.736300230,2026-01-27T15:40:24.736251,2026-01-27T15:40:24.736300,49.35,64,192.168.10.20,47623
460,1769521224.739856482,1769521224.739916801,2026-01-27T15:40:24.739856,2026-01-27T15:40:24.739917,60.32,64,192.168.10.20,47623
461,1769521224.743600845,1769521224.743654966,2026-01-27T15:40:24.743601,2026-01-27T15:40:24.743655,54.12,64,192.168.10.20,47623
462,1769521224.747077942,1769521224.747132063,2026-01-27T15:40:24.747078,2026-01-27T15:40:24.747132,54.12,64,192.168.10.20,47623
463,1769521224.750519753,1769521224.750571012,2026-01-27T15:40:24.750520,2026-01-27T15:40:24.750571,51.26,64,192.168.10.20,47623
464,1769521224.753951550,1769521224.754008055,2026-01-27T15:40:24.753952,2026-01-27T15:40:24.754008,56.51,64,192.168.10.20,47623
465,1769521224.757451057,1769521224.757500887,2026-01-27T15:40:24.757451,2026-01-27T15:40:24.757501,49.83,64,192.168.10.20,47623
466,1769521224.760850668,1769521224.760904789,2026-01-27T15:40:24.760851,2026-01-27T15:40:24.760905,54.12,64,192.168.10.20,47623
467,1769521224.764305353,1769521224.764356613,2026-01-27T15:40:24.764305,2026-01-27T15:40:24.764357,51.26,64,192.168.10.20,47623
468,1769521224.767767906,1769521224.767817259,2026-01-27T15:40:24.767768,2026-01-27T15:40:24.767817,49.35,64,192.168.10.20,47623
469,1769521224.771287441,1769521224.771342278,2026-01-27T15:40:24.771287,2026-01-27T15:40:24.771342,54.84,64,192.168.10.20,47623
470,1769521224.774882078,1769521224.774935007,2026-01-27T15:40:24.774882,2026-01-27T15:40:24.774935,52.93,64,192.168.10.20,47623
471,1769521224.778422594,1769521224.778483868,2026-01-27T15:40:24.778423,2026-01-27T15:40:24.778484,61.27,64,192.168.10.20,47623
472,1769521224.781916380,1769521224.781968117,2026-01-27T15:40:24.781916,2026-01-27T15:40:24.781968,51.74,64,192.168.10.20,47623
473,1769521224.785353422,1769521224.785405397,2026-01-27T15:40:24.785353,2026-01-27T15:40:24.785405,51.98,64,192.168.10.20,47623
474,1769521224.788779020,1769521224.788842916,2026-01-27T15:40:24.788779,2026-01-27T15:40:24.788843,63.90,64,192.168.10.20,47623
475,1769521224.792217970,1769521224.792272091,2026-01-27T15:40:24.792218,2026-01-27T15:40:24.792272,54.12,64,192.168.10.20,47623
476,1769521224.795679569,1769521224.795734167,2026-01-27T15:40:24.795680,2026-01-27T15:40:24.795734,54.60,64,192.168.10.20,47623
477,1769521224.799113989,1769521224.799165487,2026-01-27T15:40:24.799114,2026-01-27T15:40:24.799165,51.50,64,192.168.10.20,47623
478,1769521224.802661896,1769521224.802713394,2026-01-27T15:40:24.802662,2026-01-27T15:40:24.802713,51.50,64,192.168.10.20,47623
479,1769521224.806266785,1769521224.806318045,2026-01-27T15:40:24.806267,2026-01-27T15:40:24.806318,51.26,64,192.168.10.20,47623
480,1769521224.809737921,1769521224.809831619,2026-01-27T15:40:24.809738,2026-01-27T15:40:24.809832,93.70,64,192.168.10.20,47623
481,1769521224.813166142,1769521224.813218594,2026-01-27T15:40:24.813166,2026-01-27T15:40:24.813219,52.45,64,192.168.10.20,47623
482,1769521224.816587925,1769521224.816643953,2026-01-27T15:40:24.816588,2026-01-27T15:40:24.816644,56.03,64,192.168.10.20,47623
483,1769521224.819936037,1769521224.819986343,2026-01-27T15:40:24.819936,2026-01-27T15:40:24.819986,50.31,64,192.168.10.20,47623
484,1769521224.823327541,1769521224.823378086,2026-01-27T15:40:24.823328,2026-01-27T15:40:24.823378,50.54,64,192.168.10.20,47623
485,1769521224.826764345,1769521224.826822281,2026-01-27T15:40:24.826764,2026-01-27T15:40:24.826822,57.94,64,192.168.10.20,47623
486,1769521224.830212355,1769521224.830268383,2026-01-27T15:40:24.830212,2026-01-27T15:40:24.830268,56.03,64,192.168.10.20,47623
487,1769521224.833798170,1769521224.833854914,2026-01-27T15:40:24.833798,2026-01-27T15:40:24.833855,56.74,64,192.168.10.20,47623
488,1769521224.837478638,1769521224.837532997,2026-01-27T15:40:24.837479,2026-01-27T15:40:24.837533,54.36,64,192.168.10.20,47623
489,1769521224.840945244,1769521224.841001272,2026-01-27T15:40:24.840945,2026-01-27T15:40:24.841001,56.03,64,192.168.10.20,47623
490,1769521224.844605446,1769521224.844659567,2026-01-27T15:40:24.844605,2026-01-27T15:40:24.844660,54.12,64,192.168.10.20,47623
491,1769521224.848115683,1769521224.848166943,2026-01-27T15:40:24.848116,2026-01-27T15:40:24.848167,51.26,64,192.168.10.20,47623
492,1769521224.851539373,1769521224.851593018,2026-01-27T15:40:24.851539,2026-01-27T15:40:24.851593,53.64,64,192.168.10.20,47623
493,1769521224.854930162,1769521224.854979515,2026-01-27T15:40:24.854930,2026-01-27T15:40:24.854980,49.35,64,192.168.10.20,47623
494,1769521224.858315945,1769521224.858366728,2026-01-27T15:40:24.858316,2026-01-27T15:40:24.858367,50.78,64,192.168.10.20,47623
495,1769521224.861715794,1769521224.861806393,2026-01-27T15:40:24.861716,2026-01-27T15:40:24.861806,90.60,64,192.168.10.20,47623
496,1769521224.865203142,1769521224.865259886,2026-01-27T15:40:24.865203,2026-01-27T15:40:24.865260,56.74,64,192.168.10.20,47623
497,1769521224.868709564,1769521224.868767262,2026-01-27T15:40:24.868710,2026-01-27T15:40:24.868767,57.70,64,192.168.10.20,47623
498,1769521224.872171879,1769521224.872221231,2026-01-27T15:40:24.872172,2026-01-27T15:40:24.872221,49.35,64,192.168.10.20,47623
499,1769521224.875789165,1769521224.875842333,2026-01-27T15:40:24.875789,2026-01-27T15:40:24.875842,53.17,64,192.168.10.20,47623
500,1769521224.879299879,1769521224.879361868,2026-01-27T15:40:24.879300,2026-01-27T15:40:24.879362,61.99,64,192.168.10.20,47623

STAT,packets_processed,500
STAT,proc_min_us,45.78
STAT,proc_max_us,182.39
STAT,proc_mean_us,56.57
