sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
190,ok,1769499454.007355690,1769499454.007985592,2026-01-27T09:37:34.007356,2026-01-27T09:37:34.007986,629.90,64,192.168.10.30,5005,
191,ok,1769499454.010832071,1769499454.011467218,2026-01-27T09:37:34.010832,2026-01-27T09:37:34.011467,635.15,64,192.168.10.30,5005,
192,ok,1769499454.014285803,1769499454.014940977,2026-01-27T09:37:34.014286,2026-01-27T09:37:34.014941,655.17,64,192.168.10.30,5005,
193,ok,1769499454.017766476,1769499454.018311501,2026-01-27T09:37:34.017766,2026-01-27T09:37:34.018312,545.02,64,192.168.10.30,5005,
194,ok,1769499454.021145344,1769499454.021745920,2026-01-27T09:37:34.021145,2026-01-27T09:37:34.021746,600.58,64,192.168.10.30,5005,
195,ok,1769499454.024572849,1769499454.025202751,2026-01-27T09:37:34.024573,2026-01-27T09:37:34.025203,629.90,64,192.168.10.30,5005,
196,ok,1769499454.028172493,1769499454.028882027,2026-01-27T09:37:34.028172,2026-01-27T09:37:34.028882,709.53,64,192.168.10.30,5005,
197,ok,1769499454.031850100,1769499454.032496691,2026-01-27T09:37:34.031850,2026-01-27T09:37:34.032497,646.59,64,192.168.10.30,5005,
198,ok,1769499454.035363913,1769499454.035913229,2026-01-27T09:37:34.035364,2026-01-27T09:37:34.035913,549.32,64,192.168.10.30,5005,
199,ok,1769499454.038771391,1769499454.039379597,2026-01-27T09:37:34.038771,2026-01-27T09:37:34.039380,608.21,64,192.168.10.30,5005,
200,ok,1769499454.042217255,1769499454.042788267,2026-01-27T09:37:34.042217,2026-01-27T09:37:34.042788,571.01,64,192.168.10.30,5005,
201,ok,1769499454.045639753,1769499454.046217203,2026-01-27T09:37:34.045640,2026-01-27T09:37:34.046217,577.45,64,192.168.10.30,5005,
202,ok,1769499454.049040556,1769499454.049599648,2026-01-27T09:37:34.049041,2026-01-27T09:37:34.049600,559.09,64,192.168.10.30,5005,
203,ok,1769499454.052451134,1769499454.053002834,2026-01-27T09:37:34.052451,2026-01-27T09:37:34.053003,551.70,64,192.168.10.30,5005,
204,ok,1769499454.055859566,1769499454.056554317,2026-01-27T09:37:34.055860,2026-01-27T09:37:34.056554,694.75,64,192.168.10.30,5005,
205,ok,1769499454.059467554,1769499454.060114861,2026-01-27T09:37:34.059468,2026-01-27T09:37:34.060115,647.31,64,192.168.10.30,5005,
206,ok,1769499454.062931299,1769499454.063586473,2026-01-27T09:37:34.062931,2026-01-27T09:37:34.063586,655.17,64,192.168.10.30,5005,
207,ok,1769499454.066558361,1769499454.067283630,2026-01-27T09:37:34.066558,2026-01-27T09:37:34.067284,725.27,64,192.168.10.30,5005,
208,ok,1769499454.070229292,1769499454.070938349,2026-01-27T09:37:34.070229,2026-01-27T09:37:34.070938,709.06,64,192.168.10.30,5005,
209,ok,1769499454.073808432,1769499454.074449062,2026-01-27T09:37:34.073808,2026-01-27T09:37:34.074449,640.63,64,192.168.10.30,5005,
210,ok,1769499454.077289104,1769499454.077929974,2026-01-27T09:37:34.077289,2026-01-27T09:37:34.077930,640.87,64,192.168.10.30,5005,
211,ok,1769499454.080767155,1769499454.081343889,2026-01-27T09:37:34.080767,2026-01-27T09:37:34.081344,576.73,64,192.168.10.30,5005,
212,ok,1769499454.084185362,1769499454.084772825,2026-01-27T09:37:34.084185,2026-01-27T09:37:34.084773,587.46,64,192.168.10.30,5005,
213,ok,1769499454.087604046,1769499454.088152885,2026-01-27T09:37:34.087604,2026-01-27T09:37:34.088153,548.84,64,192.168.10.30,5005,
214,ok,1769499454.090994120,1769499454.091551781,2026-01-27T09:37:34.090994,2026-01-27T09:37:34.091552,557.66,64,192.168.10.30,5005,
215,ok,1769499454.094465017,1769499454.095125198,2026-01-27T09:37:34.094465,2026-01-27T09:37:34.095125,660.18,64,192.168.10.30,5005,
216,ok,1769499454.098114729,1769499454.098814726,2026-01-27T09:37:34.098115,2026-01-27T09:37:34.098815,700.00,64,192.168.10.30,5005,
217,ok,1769499454.101800919,1769499454.102414846,2026-01-27T09:37:34.101801,2026-01-27T09:37:34.102415,613.93,64,192.168.10.30,5005,
218,ok,1769499454.105263710,1769499454.105905056,2026-01-27T09:37:34.105264,2026-01-27T09:37:34.105905,641.35,64,192.168.10.30,5005,
219,ok,1769499454.108751774,1769499454.109364510,2026-01-27T09:37:34.108752,2026-01-27T09:37:34.109365,612.74,64,192.168.10.30,5005,
220,ok,1769499454.112203598,1769499454.112766743,2026-01-27T09:37:34.112204,2026-01-27T09:37:34.112767,563.14,64,192.168.10.30,5005,
221,ok,1769499454.115578413,1769499454.116155386,2026-01-27T09:37:34.115578,2026-01-27T09:37:34.116155,576.97,64,192.168.10.30,5005,
222,ok,1769499454.118987799,1769499454.119564772,2026-01-27T09:37:34.118988,2026-01-27T09:37:34.119565,576.97,64,192.168.10.30,5005,
223,ok,1769499454.122431993,1769499454.122987509,2026-01-27T09:37:34.122432,2026-01-27T09:37:34.122988,555.52,64,192.168.10.30,5005,
224,ok,1769499454.125878572,1769499454.126520395,2026-01-27T09:37:34.125879,2026-01-27T09:37:34.126520,641.82,64,192.168.10.30,5005,
225,ok,1769499454.129482985,1769499454.130116701,2026-01-27T09:37:34.129483,2026-01-27T09:37:34.130117,633.72,64,192.168.10.30,5005,
226,ok,1769499454.133051395,1769499454.133662224,2026-01-27T09:37:34.133051,2026-01-27T09:37:34.133662,610.83,64,192.168.10.30,5005,
227,ok,1769499454.136504412,1769499454.137114525,2026-01-27T09:37:34.136504,2026-01-27T09:37:34.137115,610.11,64,192.168.10.30,5005,
228,ok,1769499454.139977932,1769499454.140568018,2026-01-27T09:37:34.139978,2026-01-27T09:37:34.140568,590.09,64,192.168.10.30,5005,
229,ok,1769499454.143389702,1769499454.143973827,2026-01-27T09:37:34.143390,2026-01-27T09:37:34.143974,584.13,64,192.168.10.30,5005,
230,ok,1769499454.146793842,1769499454.147341013,2026-01-27T09:37:34.146794,2026-01-27T09:37:34.147341,547.17,64,192.168.10.30,5005,
231,ok,1769499454.150177717,1769499454.150729656,2026-01-27T09:37:34.150178,2026-01-27T09:37:34.150730,551.94,64,192.168.10.30,5005,
232,ok,1769499454.153656006,1769499454.154214621,2026-01-27T09:37:34.153656,2026-01-27T09:37:34.154215,558.61,64,192.168.10.30,5005,
233,ok,1769499454.157172441,1769499454.157966852,2026-01-27T09:37:34.157172,2026-01-27T09:37:34.157967,794.41,64,192.168.10.30,5005,
234,ok,1769499454.161028624,1769499454.161636591,2026-01-27T09:37:34.161029,2026-01-27T09:37:34.161637,607.97,64,192.168.10.30,5005,
235,ok,1769499454.164573431,1769499454.165223598,2026-01-27T09:37:34.164573,2026-01-27T09:37:34.165224,650.17,64,192.168.10.30,5005,
236,ok,1769499454.168166161,1769499454.168889284,2026-01-27T09:37:34.168166,2026-01-27T09:37:34.168889,723.12,64,192.168.10.30,5005,
237,ok,1769499454.171823263,1769499454.172452927,2026-01-27T09:37:34.171823,2026-01-27T09:37:34.172453,629.66,64,192.168.10.30,5005,
238,ok,1769499454.175308943,1769499454.175905943,2026-01-27T09:37:34.175309,2026-01-27T09:37:34.175906,597.00,64,192.168.10.30,5005,
239,ok,1769499454.178761959,1769499454.179372072,2026-01-27T09:37:34.178762,2026-01-27T09:37:34.179372,610.11,64,192.168.10.30,5005,
240,ok,1769499454.182202339,1769499454.182772160,2026-01-27T09:37:34.182202,2026-01-27T09:37:34.182772,569.82,64,192.168.10.30,5005,
241,ok,1769499454.185647011,1769499454.186202288,2026-01-27T09:37:34.185647,2026-01-27T09:37:34.186202,555.28,64,192.168.10.30,5005,
242,ok,1769499454.189027309,1769499454.189582348,2026-01-27T09:37:34.189027,2026-01-27T09:37:34.189582,555.04,64,192.168.10.30,5005,
243,ok,1769499454.192460060,1769499454.193016291,2026-01-27T09:37:34.192460,2026-01-27T09:37:34.193016,556.23,64,192.168.10.30,5005,
244,ok,1769499454.195927620,1769499454.196573257,2026-01-27T09:37:34.195928,2026-01-27T09:37:34.196573,645.64,64,192.168.10.30,5005,
245,ok,1769499454.199531794,1769499454.200201988,2026-01-27T09:37:34.199532,2026-01-27T09:37:34.200202,670.19,64,192.168.10.30,5005,
246,ok,1769499454.203103304,1769499454.203737020,2026-01-27T09:37:34.203103,2026-01-27T09:37:34.203737,633.72,64,192.168.10.30,5005,
247,ok,1769499454.206597567,1769499454.207198143,2026-01-27T09:37:34.206598,2026-01-27T09:37:34.207198,600.58,64,192.168.10.30,5005,
248,ok,1769499454.210065603,1769499454.210643768,2026-01-27T09:37:34.210066,2026-01-27T09:37:34.210644,578.17,64,192.168.10.30,5005,
249,ok,1769499454.213414192,1769499454.214011431,2026-01-27T09:37:34.213414,2026-01-27T09:37:34.214011,597.24,64,192.168.10.30,5005,
250,ok,1769499454.216834068,1769499454.217381239,2026-01-27T09:37:34.216834,2026-01-27T09:37:34.217381,547.17,64,192.168.10.30,5005,
251,ok,1769499454.220212936,1769499454.220809221,2026-01-27T09:37:34.220213,2026-01-27T09:37:34.220809,596.28,64,192.168.10.30,5005,
252,ok,1769499454.223688602,1769499454.224509239,2026-01-27T09:37:34.223689,2026-01-27T09:37:34.224509,820.64,64,192.168.10.30,5005,
253,ok,1769499454.227333784,1769499454.228057146,2026-01-27T09:37:34.227334,2026-01-27T09:37:34.228057,723.36,64,192.168.10.30,5005,
254,ok,1769499454.231021881,1769499454.231681824,2026-01-27T09:37:34.231022,2026-01-27T09:37:34.231682,659.94,64,192.168.10.30,5005,
255,ok,1769499454.234568357,1769499454.235151291,2026-01-27T09:37:34.234568,2026-01-27T09:37:34.235151,582.93,64,192.168.10.30,5005,
256,ok,1769499454.237973452,1769499454.238577127,2026-01-27T09:37:34.237973,2026-01-27T09:37:34.238577,603.68,64,192.168.10.30,5005,
257,ok,1769499454.241368055,1769499454.241975069,2026-01-27T09:37:34.241368,2026-01-27T09:37:34.241975,607.01,64,192.168.10.30,5005,
258,ok,1769499454.244763613,1769499454.245293379,2026-01-27T09:37:34.244764,2026-01-27T09:37:34.245293,529.77,64,192.168.10.30,5005,
259,ok,1769499454.248097181,1769499454.248660326,2026-01-27T09:37:34.248097,2026-01-27T09:37:34.248660,563.14,64,192.168.10.30,5005,
260,ok,1769499454.251514912,1769499454.252094746,2026-01-27T09:37:34.251515,2026-01-27T09:37:34.252095,579.83,64,192.168.10.30,5005,
261,ok,1769499454.255061150,1769499454.255801678,2026-01-27T09:37:34.255061,2026-01-27T09:37:34.255802,740.53,64,192.168.10.30,5005,
262,ok,1769499454.258832932,1769499454.259485006,2026-01-27T09:37:34.258833,2026-01-27T09:37:34.259485,652.07,64,192.168.10.30,5005,
263,ok,1769499454.262353897,1769499454.262933254,2026-01-27T09:37:34.262354,2026-01-27T09:37:34.262933,579.36,64,192.168.10.30,5005,
264,ok,1769499454.265819073,1769499454.266577482,2026-01-27T09:37:34.265819,2026-01-27T09:37:34.266577,758.41,64,192.168.10.30,5005,
265,ok,1769499454.269520283,1769499454.270189524,2026-01-27T09:37:34.269520,2026-01-27T09:37:34.270190,669.24,64,192.168.10.30,5005,
266,ok,1769499454.273063421,1769499454.273652554,2026-01-27T09:37:34.273063,2026-01-27T09:37:34.273653,589.13,64,192.168.10.30,5005,
267,ok,1769499454.276469231,1769499454.277029514,2026-01-27T09:37:34.276469,2026-01-27T09:37:34.277030,560.28,64,192.168.10.30,5005,
268,ok,1769499454.279831648,1769499454.280418873,2026-01-27T09:37:34.279832,2026-01-27T09:37:34.280419,587.22,64,192.168.10.30,5005,
269,ok,1769499454.283158064,1769499454.283698797,2026-01-27T09:37:34.283158,2026-01-27T09:37:34.283699,540.73,64,192.168.10.30,5005,
270,ok,1769499454.286511183,1769499454.287088871,2026-01-27T09:37:34.286511,2026-01-27T09:37:34.287089,577.69,64,192.168.10.30,5005,
271,ok,1769499454.289959669,1769499454.290525198,2026-01-27T09:37:34.289960,2026-01-27T09:37:34.290525,565.53,64,192.168.10.30,5005,
272,ok,1769499454.293465853,1769499454.294191599,2026-01-27T09:37:34.293466,2026-01-27T09:37:34.294192,725.75,64,192.168.10.30,5005,
273,ok,1769499454.297143698,1769499454.297789335,2026-01-27T09:37:34.297144,2026-01-27T09:37:34.297789,645.64,64,192.168.10.30,5005,
274,ok,1769499454.300662756,1769499454.301222563,2026-01-27T09:37:34.300663,2026-01-27T09:37:34.301223,559.81,64,192.168.10.30,5005,
275,ok,1769499454.303999186,1769499454.304588795,2026-01-27T09:37:34.303999,2026-01-27T09:37:34.304589,589.61,64,192.168.10.30,5005,
276,ok,1769499454.307381868,1769499454.307950497,2026-01-27T09:37:34.307382,2026-01-27T09:37:34.307950,568.63,64,192.168.10.30,5005,
277,ok,1769499454.310786009,1769499454.311322212,2026-01-27T09:37:34.310786,2026-01-27T09:37:34.311322,536.20,64,192.168.10.30,5005,
278,ok,1769499454.314171314,1769499454.314712763,2026-01-27T09:37:34.314171,2026-01-27T09:37:34.314713,541.45,64,192.168.10.30,5005,
279,ok,1769499454.317616463,1769499454.318142891,2026-01-27T09:37:34.317616,2026-01-27T09:37:34.318143,526.43,64,192.168.10.30,5005,
280,ok,1769499454.320955753,1769499454.321550131,2026-01-27T09:37:34.320956,2026-01-27T09:37:34.321550,594.38,64,192.168.10.30,5005,
281,ok,1769499454.324367762,1769499454.324929237,2026-01-27T09:37:34.324368,2026-01-27T09:37:34.324929,561.48,64,192.168.10.30,5005,
282,ok,1769499454.327727079,1769499454.328285933,2026-01-27T09:37:34.327727,2026-01-27T09:37:34.328286,558.85,64,192.168.10.30,5005,
283,ok,1769499454.331076622,1769499454.331712484,2026-01-27T09:37:34.331077,2026-01-27T09:37:34.331712,635.86,64,192.168.10.30,5005,
284,ok,1769499454.334718466,1769499454.335460424,2026-01-27T09:37:34.334718,2026-01-27T09:37:34.335460,741.96,64,192.168.10.30,5005,
285,ok,1769499454.338465214,1769499454.339077473,2026-01-27T09:37:34.338465,2026-01-27T09:37:34.339077,612.26,64,192.168.10.30,5005,
286,ok,1769499454.341932297,1769499454.342508316,2026-01-27T09:37:34.341932,2026-01-27T09:37:34.342508,576.02,64,192.168.10.30,5005,
287,ok,1769499454.345318794,1769499454.345893860,2026-01-27T09:37:34.345319,2026-01-27T09:37:34.345894,575.07,64,192.168.10.30,5005,
288,ok,1769499454.348699093,1769499454.349277020,2026-01-27T09:37:34.348699,2026-01-27T09:37:34.349277,577.93,64,192.168.10.30,5005,
289,ok,1769499454.352097750,1769499454.352708340,2026-01-27T09:37:34.352098,2026-01-27T09:37:34.352708,610.59,64,192.168.10.30,5005,
290,ok,1769499454.355553389,1769499454.356156111,2026-01-27T09:37:34.355553,2026-01-27T09:37:34.356156,602.72,64,192.168.10.30,5005,
291,ok,1769499454.359138966,1769499454.359756231,2026-01-27T09:37:34.359139,2026-01-27T09:37:34.359756,617.27,64,192.168.10.30,5005,
292,ok,1769499454.362666130,1769499454.363333941,2026-01-27T09:37:34.362666,2026-01-27T09:37:34.363334,667.81,64,192.168.10.30,5005,
293,ok,1769499454.366345882,1769499454.367120028,2026-01-27T09:37:34.366346,2026-01-27T09:37:34.367120,774.15,64,192.168.10.30,5005,
294,ok,1769499454.370049953,1769499454.370635748,2026-01-27T09:37:34.370050,2026-01-27T09:37:34.370636,585.79,64,192.168.10.30,5005,
295,ok,1769499454.373452425,1769499454.374038458,2026-01-27T09:37:34.373452,2026-01-27T09:37:34.374038,586.03,64,192.168.10.30,5005,
296,ok,1769499454.376862288,1769499454.377424240,2026-01-27T09:37:34.376862,2026-01-27T09:37:34.377424,561.95,64,192.168.10.30,5005,
297,ok,1769499454.380229235,1769499454.380789042,2026-01-27T09:37:34.380229,2026-01-27T09:37:34.380789,559.81,64,192.168.10.30,5005,
298,ok,1769499454.383607388,1769499454.384179354,2026-01-27T09:37:34.383607,2026-01-27T09:37:34.384179,571.97,64,192.168.10.30,5005,
299,ok,1769499454.386988878,1769499454.387582779,2026-01-27T09:37:34.386989,2026-01-27T09:37:34.387583,593.90,64,192.168.10.30,5005,
300,ok,1769499454.390470743,1769499454.391121149,2026-01-27T09:37:34.390471,2026-01-27T09:37:34.391121,650.41,64,192.168.10.30,5005,
301,ok,1769499454.394113541,1769499454.394910097,2026-01-27T09:37:34.394114,2026-01-27T09:37:34.394910,796.56,64,192.168.10.30,5005,
302,ok,1769499454.397860765,1769499454.398469448,2026-01-27T09:37:34.397861,2026-01-27T09:37:34.398469,608.68,64,192.168.10.30,5005,
303,ok,1769499454.401293755,1769499454.401861906,2026-01-27T09:37:34.401294,2026-01-27T09:37:34.401862,568.15,64,192.168.10.30,5005,
304,ok,1769499454.404682636,1769499454.405238867,2026-01-27T09:37:34.404683,2026-01-27T09:37:34.405239,556.23,64,192.168.10.30,5005,
305,ok,1769499454.408048153,1769499454.408637524,2026-01-27T09:37:34.408048,2026-01-27T09:37:34.408638,589.37,64,192.168.10.30,5005,
306,ok,1769499454.411453724,1769499454.412060738,2026-01-27T09:37:34.411454,2026-01-27T09:37:34.412061,607.01,64,192.168.10.30,5005,
307,ok,1769499454.414963961,1769499454.415607691,2026-01-27T09:37:34.414964,2026-01-27T09:37:34.415608,643.73,64,192.168.10.30,5005,
308,ok,1769499454.418657780,1769499454.419280291,2026-01-27T09:37:34.418658,2026-01-27T09:37:34.419280,622.51,64,192.168.10.30,5005,
309,ok,1769499454.422310591,1769499454.422986984,2026-01-27T09:37:34.422311,2026-01-27T09:37:34.422987,676.39,64,192.168.10.30,5005,
310,ok,1769499454.426064491,1769499454.426839352,2026-01-27T09:37:34.426064,2026-01-27T09:37:34.426839,774.86,64,192.168.10.30,5005,
311,ok,1769499454.429861069,1769499454.430568933,2026-01-27T09:37:34.429861,2026-01-27T09:37:34.430569,707.86,64,192.168.10.30,5005,
312,ok,1769499454.433562994,1769499454.434303522,2026-01-27T09:37:34.433563,2026-01-27T09:37:34.434304,740.53,64,192.168.10.30,5005,
313,ok,1769499454.437193394,1769499454.437799692,2026-01-27T09:37:34.437193,2026-01-27T09:37:34.437800,606.30,64,192.168.10.30,5005,
314,ok,1769499454.440634966,1769499454.441250086,2026-01-27T09:37:34.440635,2026-01-27T09:37:34.441250,615.12,64,192.168.10.30,5005,
315,ok,1769499454.444060087,1769499454.444638491,2026-01-27T09:37:34.444060,2026-01-27T09:37:34.444638,578.40,64,192.168.10.30,5005,
316,ok,1769499454.447433233,1769499454.448018551,2026-01-27T09:37:34.447433,2026-01-27T09:37:34.448019,585.32,64,192.168.10.30,5005,
317,ok,1769499454.450817823,1769499454.451416254,2026-01-27T09:37:34.450818,2026-01-27T09:37:34.451416,598.43,64,192.168.10.30,5005,
318,ok,1769499454.454247236,1769499454.454938650,2026-01-27T09:37:34.454247,2026-01-27T09:37:34.454939,691.41,64,192.168.10.30,5005,
319,ok,1769499454.457808018,1769499454.458463669,2026-01-27T09:37:34.457808,2026-01-27T09:37:34.458464,655.65,64,192.168.10.30,5005,
320,ok,1769499454.461422920,1769499454.462113142,2026-01-27T09:37:34.461423,2026-01-27T09:37:34.462113,690.22,64,192.168.10.30,5005,
321,ok,1769499454.465004683,1769499454.465589285,2026-01-27T09:37:34.465005,2026-01-27T09:37:34.465589,584.60,64,192.168.10.30,5005,
322,ok,1769499454.468393564,1769499454.468975782,2026-01-27T09:37:34.468394,2026-01-27T09:37:34.468976,582.22,64,192.168.10.30,5005,
323,ok,1769499454.471783161,1769499454.472362995,2026-01-27T09:37:34.471783,2026-01-27T09:37:34.472363,579.83,64,192.168.10.30,5005,
324,ok,1769499454.475108624,1769499454.475666761,2026-01-27T09:37:34.475109,2026-01-27T09:37:34.475667,558.14,64,192.168.10.30,5005,
325,ok,1769499454.478468418,1769499454.479092121,2026-01-27T09:37:34.478468,2026-01-27T09:37:34.479092,623.70,64,192.168.10.30,5005,
326,ok,1769499454.481928349,1769499454.482518435,2026-01-27T09:37:34.481928,2026-01-27T09:37:34.482518,590.09,64,192.168.10.30,5005,
327,ok,1769499454.485524654,1769499454.486142159,2026-01-27T09:37:34.485525,2026-01-27T09:37:34.486142,617.50,64,192.168.10.30,5005,
328,ok,1769499454.489134550,1769499454.489910364,2026-01-27T09:37:34.489135,2026-01-27T09:37:34.489910,775.81,64,192.168.10.30,5005,
329,ok,1769499454.492975473,1769499454.493678570,2026-01-27T09:37:34.492975,2026-01-27T09:37:34.493679,703.10,64,192.168.10.30,5005,
330,ok,1769499454.496649981,1769499454.497288227,2026-01-27T09:37:34.496650,2026-01-27T09:37:34.497288,638.25,64,192.168.10.30,5005,
331,ok,1769499454.500239849,1769499454.500903130,2026-01-27T09:37:34.500240,2026-01-27T09:37:34.500903,663.28,64,192.168.10.30,5005,
332,ok,1769499454.503837347,1769499454.504403830,2026-01-27T09:37:34.503837,2026-01-27T09:37:34.504404,566.48,64,192.168.10.30,5005,
333,ok,1769499454.507215977,1769499454.507810593,2026-01-27T09:37:34.507216,2026-01-27T09:37:34.507811,594.62,64,192.168.10.30,5005,
334,ok,1769499454.510626554,1769499454.511179447,2026-01-27T09:37:34.510627,2026-01-27T09:37:34.511179,552.89,64,192.168.10.30,5005,
335,ok,1769499454.513994932,1769499454.514545679,2026-01-27T09:37:34.513995,2026-01-27T09:37:34.514546,550.75,64,192.168.10.30,5005,
336,ok,1769499454.517354727,1769499454.517937899,2026-01-27T09:37:34.517355,2026-01-27T09:37:34.517938,583.17,64,192.168.10.30,5005,
337,ok,1769499454.520814657,1769499454.521404266,2026-01-27T09:37:34.520815,2026-01-27T09:37:34.521404,589.61,64,192.168.10.30,5005,
338,ok,1769499454.524288654,1769499454.524934292,2026-01-27T09:37:34.524289,2026-01-27T09:37:34.524934,645.64,64,192.168.10.30,5005,
339,ok,1769499454.527913809,1769499454.528586864,2026-01-27T09:37:34.527914,2026-01-27T09:37:34.528587,673.06,64,192.168.10.30,5005,
340,ok,1769499454.531484604,1769499454.532092571,2026-01-27T09:37:34.531485,2026-01-27T09:37:34.532093,607.97,64,192.168.10.30,5005,
341,ok,1769499454.534928322,1769499454.535508633,2026-01-27T09:37:34.534928,2026-01-27T09:37:34.535509,580.31,64,192.168.10.30,5005,
342,ok,1769499454.538326740,1769499454.538922548,2026-01-27T09:37:34.538327,2026-01-27T09:37:34.538923,595.81,64,192.168.10.30,5005,
343,ok,1769499454.541728497,1769499454.542296648,2026-01-27T09:37:34.541728,2026-01-27T09:37:34.542297,568.15,64,192.168.10.30,5005,
344,ok,1769499454.545100212,1769499454.545690298,2026-01-27T09:37:34.545100,2026-01-27T09:37:34.545690,590.09,64,192.168.10.30,5005,
345,ok,1769499454.548536539,1769499454.549121857,2026-01-27T09:37:34.548537,2026-01-27T09:37:34.549122,585.32,64,192.168.10.30,5005,
346,ok,1769499454.551976919,1769499454.552588463,2026-01-27T09:37:34.551977,2026-01-27T09:37:34.552588,611.54,64,192.168.10.30,5005,
347,ok,1769499454.555476427,1769499454.556254387,2026-01-27T09:37:34.555476,2026-01-27T09:37:34.556254,777.96,64,192.168.10.30,5005,
348,ok,1769499454.559135675,1769499454.559788465,2026-01-27T09:37:34.559136,2026-01-27T09:37:34.559788,652.79,64,192.168.10.30,5005,
349,ok,1769499454.562682152,1769499454.563291550,2026-01-27T09:37:34.562682,2026-01-27T09:37:34.563292,609.40,64,192.168.10.30,5005,
350,ok,1769499454.566266060,1769499454.566903830,2026-01-27T09:37:34.566266,2026-01-27T09:37:34.566904,637.77,64,192.168.10.30,5005,
351,ok,1769499454.569790602,1769499454.570319414,2026-01-27T09:37:34.569791,2026-01-27T09:37:34.570319,528.81,64,192.168.10.30,5005,
352,ok,1769499454.573127747,1769499454.573679686,2026-01-27T09:37:34.573128,2026-01-27T09:37:34.573680,551.94,64,192.168.10.30,5005,
353,ok,1769499454.576484919,1769499454.577031374,2026-01-27T09:37:34.576485,2026-01-27T09:37:34.577031,546.46,64,192.168.10.30,5005,
354,ok,1769499454.579840660,1769499454.580377579,2026-01-27T09:37:34.579841,2026-01-27T09:37:34.580378,536.92,64,192.168.10.30,5005,
355,ok,1769499454.583172560,1769499454.583728552,2026-01-27T09:37:34.583173,2026-01-27T09:37:34.583729,555.99,64,192.168.10.30,5005,
356,ok,1769499454.586578846,1769499454.587164402,2026-01-27T09:37:34.586579,2026-01-27T09:37:34.587164,585.56,64,192.168.10.30,5005,
357,ok,1769499454.590206623,1769499454.590843201,2026-01-27T09:37:34.590207,2026-01-27T09:37:34.590843,636.58,64,192.168.10.30,5005,
358,ok,1769499454.593789577,1769499454.594406843,2026-01-27T09:37:34.593790,2026-01-27T09:37:34.594407,617.27,64,192.168.10.30,5005,
359,ok,1769499454.597297907,1769499454.597914457,2026-01-27T09:37:34.597298,2026-01-27T09:37:34.597914,616.55,64,192.168.10.30,5005,
360,ok,1769499454.600853682,1769499454.601478815,2026-01-27T09:37:34.600854,2026-01-27T09:37:34.601479,625.13,64,192.168.10.30,5005,
361,ok,1769499454.604339123,1769499454.604869366,2026-01-27T09:37:34.604339,2026-01-27T09:37:34.604869,530.24,64,192.168.10.30,5005,
362,ok,1769499454.607680798,1769499454.608201265,2026-01-27T09:37:34.607681,2026-01-27T09:37:34.608201,520.47,64,192.168.10.30,5005,
363,ok,1769499454.610978842,1769499454.611500025,2026-01-27T09:37:34.610979,2026-01-27T09:37:34.611500,521.18,64,192.168.10.30,5005,
364,ok,1769499454.614287615,1769499454.614888430,2026-01-27T09:37:34.614288,2026-01-27T09:37:34.614888,600.81,64,192.168.10.30,5005,
365,ok,1769499454.617697239,1769499454.618268013,2026-01-27T09:37:34.617697,2026-01-27T09:37:34.618268,570.77,64,192.168.10.30,5005,
366,ok,1769499454.621103525,1769499454.621701717,2026-01-27T09:37:34.621104,2026-01-27T09:37:34.621702,598.19,64,192.168.10.30,5005,
367,ok,1769499454.624578476,1769499454.625164270,2026-01-27T09:37:34.624578,2026-01-27T09:37:34.625164,585.79,64,192.168.10.30,5005,
368,ok,1769499454.628092527,1769499454.628708601,2026-01-27T09:37:34.628093,2026-01-27T09:37:34.628709,616.07,64,192.168.10.30,5005,
369,ok,1769499454.631578445,1769499454.632147312,2026-01-27T09:37:34.631578,2026-01-27T09:37:34.632147,568.87,64,192.168.10.30,5005,
370,ok,1769499454.634990692,1769499454.635530233,2026-01-27T09:37:34.634991,2026-01-27T09:37:34.635530,539.54,64,192.168.10.30,5005,
371,ok,1769499454.638329744,1769499454.638878107,2026-01-27T09:37:34.638330,2026-01-27T09:37:34.638878,548.36,64,192.168.10.30,5005,
372,ok,1769499454.641679525,1769499454.642194986,2026-01-27T09:37:34.641680,2026-01-27T09:37:34.642195,515.46,64,192.168.10.30,5005,
373,ok,1769499454.644986629,1769499454.645530224,2026-01-27T09:37:34.644987,2026-01-27T09:37:34.645530,543.59,64,192.168.10.30,5005,
374,ok,1769499454.648381948,1769499454.648954153,2026-01-27T09:37:34.648382,2026-01-27T09:37:34.648954,572.20,64,192.168.10.30,5005,
375,ok,1769499454.651832581,1769499454.652555704,2026-01-27T09:37:34.651833,2026-01-27T09:37:34.652556,723.12,64,192.168.10.30,5005,
376,ok,1769499454.655446768,1769499454.656199694,2026-01-27T09:37:34.655447,2026-01-27T09:37:34.656200,752.93,64,192.168.10.30,5005,
377,ok,1769499454.659168959,1769499454.659910440,2026-01-27T09:37:34.659169,2026-01-27T09:37:34.659910,741.48,64,192.168.10.30,5005,
378,ok,1769499454.662893534,1769499454.663521767,2026-01-27T09:37:34.662894,2026-01-27T09:37:34.663522,628.23,64,192.168.10.30,5005,
379,ok,1769499454.666513443,1769499454.667103052,2026-01-27T09:37:34.666513,2026-01-27T09:37:34.667103,589.61,64,192.168.10.30,5005,
