sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
190,ok,1769523421.299580097,1769523421.300240755,2026-01-27T16:17:01.299580,2026-01-27T16:17:01.300241,660.66,64,192.168.10.30,5005,
191,ok,1769523421.303103924,1769523421.303803682,2026-01-27T16:17:01.303104,2026-01-27T16:17:01.303804,699.76,64,192.168.10.30,5005,
192,ok,1769523421.306711197,1769523421.307370186,2026-01-27T16:17:01.306711,2026-01-27T16:17:01.307370,658.99,64,192.168.10.30,5005,
193,ok,1769523421.310193062,1769523421.310847759,2026-01-27T16:17:01.310193,2026-01-27T16:17:01.310848,654.70,64,192.168.10.30,5005,
194,ok,1769523421.313699722,1769523421.314287186,2026-01-27T16:17:01.313700,2026-01-27T16:17:01.314287,587.46,64,192.168.10.30,5005,
195,ok,1769523421.317086220,1769523421.317708731,2026-01-27T16:17:01.317086,2026-01-27T16:17:01.317709,622.51,64,192.168.10.30,5005,
196,ok,1769523421.320531130,1769523421.321134806,2026-01-27T16:17:01.320531,2026-01-27T16:17:01.321135,603.68,64,192.168.10.30,5005,
197,ok,1769523421.324070215,1769523421.324690342,2026-01-27T16:17:01.324070,2026-01-27T16:17:01.324690,620.13,64,192.168.10.30,5005,
198,ok,1769523421.327583790,1769523421.328268766,2026-01-27T16:17:01.327584,2026-01-27T16:17:01.328269,684.98,64,192.168.10.30,5005,
199,ok,1769523421.331150293,1769523421.331739902,2026-01-27T16:17:01.331150,2026-01-27T16:17:01.331740,589.61,64,192.168.10.30,5005,
200,ok,1769523421.334700108,1769523421.335402727,2026-01-27T16:17:01.334700,2026-01-27T16:17:01.335403,702.62,64,192.168.10.30,5005,
201,ok,1769523421.338371038,1769523421.339004993,2026-01-27T16:17:01.338371,2026-01-27T16:17:01.339005,633.96,64,192.168.10.30,5005,
202,ok,1769523421.341885805,1769523421.342504740,2026-01-27T16:17:01.341886,2026-01-27T16:17:01.342505,618.93,64,192.168.10.30,5005,
203,ok,1769523421.345331430,1769523421.345894575,2026-01-27T16:17:01.345331,2026-01-27T16:17:01.345895,563.14,64,192.168.10.30,5005,
204,ok,1769523421.348745108,1769523421.349327326,2026-01-27T16:17:01.348745,2026-01-27T16:17:01.349327,582.22,64,192.168.10.30,5005,
205,ok,1769523421.352131844,1769523421.352695227,2026-01-27T16:17:01.352132,2026-01-27T16:17:01.352695,563.38,64,192.168.10.30,5005,
206,ok,1769523421.355513334,1769523421.356103182,2026-01-27T16:17:01.355513,2026-01-27T16:17:01.356103,589.85,64,192.168.10.30,5005,
207,ok,1769523421.359044075,1769523421.359647751,2026-01-27T16:17:01.359044,2026-01-27T16:17:01.359648,603.68,64,192.168.10.30,5005,
208,ok,1769523421.362718582,1769523421.363353968,2026-01-27T16:17:01.362719,2026-01-27T16:17:01.363354,635.39,64,192.168.10.30,5005,
209,ok,1769523421.366356134,1769523421.367005110,2026-01-27T16:17:01.366356,2026-01-27T16:17:01.367005,648.98,64,192.168.10.30,5005,
210,ok,1769523421.369923115,1769523421.370661020,2026-01-27T16:17:01.369923,2026-01-27T16:17:01.370661,737.91,64,192.168.10.30,5005,
211,ok,1769523421.373618841,1769523421.374244452,2026-01-27T16:17:01.373619,2026-01-27T16:17:01.374244,625.61,64,192.168.10.30,5005,
212,ok,1769523421.377056837,1769523421.377651453,2026-01-27T16:17:01.377057,2026-01-27T16:17:01.377651,594.62,64,192.168.10.30,5005,
213,ok,1769523421.380477667,1769523421.381048203,2026-01-27T16:17:01.380478,2026-01-27T16:17:01.381048,570.54,64,192.168.10.30,5005,
214,ok,1769523421.383855820,1769523421.384459734,2026-01-27T16:17:01.383856,2026-01-27T16:17:01.384460,603.91,64,192.168.10.30,5005,
215,ok,1769523421.387298584,1769523421.387923002,2026-01-27T16:17:01.387299,2026-01-27T16:17:01.387923,624.42,64,192.168.10.30,5005,
216,ok,1769523421.390891790,1769523421.391528845,2026-01-27T16:17:01.390892,2026-01-27T16:17:01.391529,637.05,64,192.168.10.30,5005,
217,ok,1769523421.394406796,1769523421.394983053,2026-01-27T16:17:01.394407,2026-01-27T16:17:01.394983,576.26,64,192.168.10.30,5005,
218,ok,1769523421.397816658,1769523421.398418903,2026-01-27T16:17:01.397817,2026-01-27T16:17:01.398419,602.25,64,192.168.10.30,5005,
219,ok,1769523421.401352644,1769523421.402050018,2026-01-27T16:17:01.401353,2026-01-27T16:17:01.402050,697.37,64,192.168.10.30,5005,
220,ok,1769523421.405008078,1769523421.405663252,2026-01-27T16:17:01.405008,2026-01-27T16:17:01.405663,655.17,64,192.168.10.30,5005,
221,ok,1769523421.408542871,1769523421.409148932,2026-01-27T16:17:01.408543,2026-01-27T16:17:01.409149,606.06,64,192.168.10.30,5005,
222,ok,1769523421.411988020,1769523421.412553310,2026-01-27T16:17:01.411988,2026-01-27T16:17:01.412553,565.29,64,192.168.10.30,5005,
223,ok,1769523421.415404320,1769523421.415962219,2026-01-27T16:17:01.415404,2026-01-27T16:17:01.415962,557.90,64,192.168.10.30,5005,
224,ok,1769523421.418769360,1769523421.419376850,2026-01-27T16:17:01.418769,2026-01-27T16:17:01.419377,607.49,64,192.168.10.30,5005,
225,ok,1769523421.422201157,1769523421.422817707,2026-01-27T16:17:01.422201,2026-01-27T16:17:01.422818,616.55,64,192.168.10.30,5005,
226,ok,1769523421.425804853,1769523421.426404238,2026-01-27T16:17:01.425805,2026-01-27T16:17:01.426404,599.38,64,192.168.10.30,5005,
227,ok,1769523421.429447889,1769523421.430099010,2026-01-27T16:17:01.429448,2026-01-27T16:17:01.430099,651.12,64,192.168.10.30,5005,
228,ok,1769523421.433089256,1769523421.433707952,2026-01-27T16:17:01.433089,2026-01-27T16:17:01.433708,618.70,64,192.168.10.30,5005,
229,ok,1769523421.436639309,1769523421.437355757,2026-01-27T16:17:01.436639,2026-01-27T16:17:01.437356,716.45,64,192.168.10.30,5005,
230,ok,1769523421.440277100,1769523421.440888643,2026-01-27T16:17:01.440277,2026-01-27T16:17:01.440889,611.54,64,192.168.10.30,5005,
231,ok,1769523421.443718672,1769523421.444365263,2026-01-27T16:17:01.443719,2026-01-27T16:17:01.444365,646.59,64,192.168.10.30,5005,
232,ok,1769523421.447148085,1769523421.447717667,2026-01-27T16:17:01.447148,2026-01-27T16:17:01.447718,569.58,64,192.168.10.30,5005,
233,ok,1769523421.450524569,1769523421.451113701,2026-01-27T16:17:01.450525,2026-01-27T16:17:01.451114,589.13,64,192.168.10.30,5005,
234,ok,1769523421.453934908,1769523421.454520941,2026-01-27T16:17:01.453935,2026-01-27T16:17:01.454521,586.03,64,192.168.10.30,5005,
235,ok,1769523421.457442522,1769523421.458053827,2026-01-27T16:17:01.457443,2026-01-27T16:17:01.458054,611.31,64,192.168.10.30,5005,
236,ok,1769523421.460951090,1769523421.461599588,2026-01-27T16:17:01.460951,2026-01-27T16:17:01.461600,648.50,64,192.168.10.30,5005,
237,ok,1769523421.464486122,1769523421.465147495,2026-01-27T16:17:01.464486,2026-01-27T16:17:01.465147,661.37,64,192.168.10.30,5005,
238,ok,1769523421.468091965,1769523421.468807936,2026-01-27T16:17:01.468092,2026-01-27T16:17:01.468808,715.97,64,192.168.10.30,5005,
239,ok,1769523421.471774578,1769523421.472424984,2026-01-27T16:17:01.471775,2026-01-27T16:17:01.472425,650.41,64,192.168.10.30,5005,
240,ok,1769523421.475261211,1769523421.475865364,2026-01-27T16:17:01.475261,2026-01-27T16:17:01.475865,604.15,64,192.168.10.30,5005,
241,ok,1769523421.478708029,1769523421.479249477,2026-01-27T16:17:01.478708,2026-01-27T16:17:01.479249,541.45,64,192.168.10.30,5005,
242,ok,1769523421.482096195,1769523421.482691288,2026-01-27T16:17:01.482096,2026-01-27T16:17:01.482691,595.09,64,192.168.10.30,5005,
243,ok,1769523421.485524416,1769523421.486106873,2026-01-27T16:17:01.485524,2026-01-27T16:17:01.486107,582.46,64,192.168.10.30,5005,
244,ok,1769523421.488931179,1769523421.489564657,2026-01-27T16:17:01.488931,2026-01-27T16:17:01.489565,633.48,64,192.168.10.30,5005,
245,ok,1769523421.492526770,1769523421.493133783,2026-01-27T16:17:01.492527,2026-01-27T16:17:01.493134,607.01,64,192.168.10.30,5005,
246,ok,1769523421.496102333,1769523421.496664047,2026-01-27T16:17:01.496102,2026-01-27T16:17:01.496664,561.71,64,192.168.10.30,5005,
247,ok,1769523421.499568224,1769523421.500199318,2026-01-27T16:17:01.499568,2026-01-27T16:17:01.500199,631.09,64,192.168.10.30,5005,
248,ok,1769523421.503078461,1769523421.503747940,2026-01-27T16:17:01.503078,2026-01-27T16:17:01.503748,669.48,64,192.168.10.30,5005,
249,ok,1769523421.506663084,1769523421.507284880,2026-01-27T16:17:01.506663,2026-01-27T16:17:01.507285,621.80,64,192.168.10.30,5005,
250,ok,1769523421.510107994,1769523421.510734320,2026-01-27T16:17:01.510108,2026-01-27T16:17:01.510734,626.33,64,192.168.10.30,5005,
251,ok,1769523421.513653040,1769523421.514238834,2026-01-27T16:17:01.513653,2026-01-27T16:17:01.514239,585.79,64,192.168.10.30,5005,
252,ok,1769523421.517076731,1769523421.517664909,2026-01-27T16:17:01.517077,2026-01-27T16:17:01.517665,588.18,64,192.168.10.30,5005,
253,ok,1769523421.520518541,1769523421.521107197,2026-01-27T16:17:01.520519,2026-01-27T16:17:01.521107,588.66,64,192.168.10.30,5005,
254,ok,1769523421.523973942,1769523421.524618387,2026-01-27T16:17:01.523974,2026-01-27T16:17:01.524618,644.45,64,192.168.10.30,5005,
255,ok,1769523421.527518034,1769523421.528074741,2026-01-27T16:17:01.527518,2026-01-27T16:17:01.528075,556.71,64,192.168.10.30,5005,
256,ok,1769523421.530920506,1769523421.531538725,2026-01-27T16:17:01.530921,2026-01-27T16:17:01.531539,618.22,64,192.168.10.30,5005,
257,ok,1769523421.534490824,1769523421.535099745,2026-01-27T16:17:01.534491,2026-01-27T16:17:01.535100,608.92,64,192.168.10.30,5005,
258,ok,1769523421.538052559,1769523421.538663626,2026-01-27T16:17:01.538053,2026-01-27T16:17:01.538664,611.07,64,192.168.10.30,5005,
259,ok,1769523421.541561842,1769523421.542148113,2026-01-27T16:17:01.541562,2026-01-27T16:17:01.542148,586.27,64,192.168.10.30,5005,
260,ok,1769523421.544997215,1769523421.545559883,2026-01-27T16:17:01.544997,2026-01-27T16:17:01.545560,562.67,64,192.168.10.30,5005,
261,ok,1769523421.548385859,1769523421.548907280,2026-01-27T16:17:01.548386,2026-01-27T16:17:01.548907,521.42,64,192.168.10.30,5005,
262,ok,1769523421.551714659,1769523421.552297115,2026-01-27T16:17:01.551715,2026-01-27T16:17:01.552297,582.46,64,192.168.10.30,5005,
263,ok,1769523421.555073023,1769523421.555667162,2026-01-27T16:17:01.555073,2026-01-27T16:17:01.555667,594.14,64,192.168.10.30,5005,
264,ok,1769523421.558507442,1769523421.559170961,2026-01-27T16:17:01.558507,2026-01-27T16:17:01.559171,663.52,64,192.168.10.30,5005,
265,ok,1769523421.562033653,1769523421.562623262,2026-01-27T16:17:01.562034,2026-01-27T16:17:01.562623,589.61,64,192.168.10.30,5005,
266,ok,1769523421.565463305,1769523421.566074371,2026-01-27T16:17:01.565463,2026-01-27T16:17:01.566074,611.07,64,192.168.10.30,5005,
267,ok,1769523421.569038391,1769523421.569665194,2026-01-27T16:17:01.569038,2026-01-27T16:17:01.569665,626.80,64,192.168.10.30,5005,
268,ok,1769523421.572569370,1769523421.573102236,2026-01-27T16:17:01.572569,2026-01-27T16:17:01.573102,532.87,64,192.168.10.30,5005,
269,ok,1769523421.575950384,1769523421.576522827,2026-01-27T16:17:01.575950,2026-01-27T16:17:01.576523,572.44,64,192.168.10.30,5005,
270,ok,1769523421.579310894,1769523421.579885006,2026-01-27T16:17:01.579311,2026-01-27T16:17:01.579885,574.11,64,192.168.10.30,5005,
271,ok,1769523421.582697630,1769523421.583225250,2026-01-27T16:17:01.582698,2026-01-27T16:17:01.583225,527.62,64,192.168.10.30,5005,
272,ok,1769523421.586040020,1769523421.586543560,2026-01-27T16:17:01.586040,2026-01-27T16:17:01.586544,503.54,64,192.168.10.30,5005,
273,ok,1769523421.589355946,1769523421.589966774,2026-01-27T16:17:01.589356,2026-01-27T16:17:01.589967,610.83,64,192.168.10.30,5005,
274,ok,1769523421.592885971,1769523421.593502283,2026-01-27T16:17:01.592886,2026-01-27T16:17:01.593502,616.31,64,192.168.10.30,5005,
275,ok,1769523421.596370220,1769523421.596981525,2026-01-27T16:17:01.596370,2026-01-27T16:17:01.596982,611.31,64,192.168.10.30,5005,
276,ok,1769523421.599888802,1769523421.600545645,2026-01-27T16:17:01.599889,2026-01-27T16:17:01.600546,656.84,64,192.168.10.30,5005,
277,ok,1769523421.603471518,1769523421.604128838,2026-01-27T16:17:01.603472,2026-01-27T16:17:01.604129,657.32,64,192.168.10.30,5005,
278,ok,1769523421.607027531,1769523421.607680798,2026-01-27T16:17:01.607028,2026-01-27T16:17:01.607681,653.27,64,192.168.10.30,5005,
279,ok,1769523421.610526562,1769523421.611170769,2026-01-27T16:17:01.610527,2026-01-27T16:17:01.611171,644.21,64,192.168.10.30,5005,
280,ok,1769523421.614041328,1769523421.614626646,2026-01-27T16:17:01.614041,2026-01-27T16:17:01.614627,585.32,64,192.168.10.30,5005,
281,ok,1769523421.617448330,1769523421.618060589,2026-01-27T16:17:01.617448,2026-01-27T16:17:01.618061,612.26,64,192.168.10.30,5005,
282,ok,1769523421.620880127,1769523421.621474981,2026-01-27T16:17:01.620880,2026-01-27T16:17:01.621475,594.85,64,192.168.10.30,5005,
283,ok,1769523421.624325037,1769523421.624918699,2026-01-27T16:17:01.624325,2026-01-27T16:17:01.624919,593.66,64,192.168.10.30,5005,
284,ok,1769523421.627780199,1769523421.628428221,2026-01-27T16:17:01.627780,2026-01-27T16:17:01.628428,648.02,64,192.168.10.30,5005,
285,ok,1769523421.631289244,1769523421.631970406,2026-01-27T16:17:01.631289,2026-01-27T16:17:01.631970,681.16,64,192.168.10.30,5005,
286,ok,1769523421.634972095,1769523421.635697126,2026-01-27T16:17:01.634972,2026-01-27T16:17:01.635697,725.03,64,192.168.10.30,5005,
287,ok,1769523421.638648272,1769523421.639300585,2026-01-27T16:17:01.638648,2026-01-27T16:17:01.639301,652.31,64,192.168.10.30,5005,
288,ok,1769523421.642160892,1769523421.642761707,2026-01-27T16:17:01.642161,2026-01-27T16:17:01.642762,600.81,64,192.168.10.30,5005,
289,ok,1769523421.645675182,1769523421.646295547,2026-01-27T16:17:01.645675,2026-01-27T16:17:01.646296,620.37,64,192.168.10.30,5005,
290,ok,1769523421.649113894,1769523421.649695158,2026-01-27T16:17:01.649114,2026-01-27T16:17:01.649695,581.26,64,192.168.10.30,5005,
291,ok,1769523421.652510166,1769523421.653085947,2026-01-27T16:17:01.652510,2026-01-27T16:17:01.653086,575.78,64,192.168.10.30,5005,
292,ok,1769523421.655909777,1769523421.656502485,2026-01-27T16:17:01.655910,2026-01-27T16:17:01.656502,592.71,64,192.168.10.30,5005,
293,ok,1769523421.659368277,1769523421.659975767,2026-01-27T16:17:01.659368,2026-01-27T16:17:01.659976,607.49,64,192.168.10.30,5005,
294,ok,1769523421.663048029,1769523421.663752079,2026-01-27T16:17:01.663048,2026-01-27T16:17:01.663752,704.05,64,192.168.10.30,5005,
295,ok,1769523421.666700840,1769523421.667361736,2026-01-27T16:17:01.666701,2026-01-27T16:17:01.667362,660.90,64,192.168.10.30,5005,
296,ok,1769523421.670287132,1769523421.670953751,2026-01-27T16:17:01.670287,2026-01-27T16:17:01.670954,666.62,64,192.168.10.30,5005,
297,ok,1769523421.673859596,1769523421.674507618,2026-01-27T16:17:01.673860,2026-01-27T16:17:01.674508,648.02,64,192.168.10.30,5005,
298,ok,1769523421.677338600,1769523421.677981853,2026-01-27T16:17:01.677339,2026-01-27T16:17:01.677982,643.25,64,192.168.10.30,5005,
299,ok,1769523421.680814266,1769523421.681399584,2026-01-27T16:17:01.680814,2026-01-27T16:17:01.681400,585.32,64,192.168.10.30,5005,
300,ok,1769523421.684213161,1769523421.684809208,2026-01-27T16:17:01.684213,2026-01-27T16:17:01.684809,596.05,64,192.168.10.30,5005,
301,ok,1769523421.687626839,1769523421.688206673,2026-01-27T16:17:01.687627,2026-01-27T16:17:01.688207,579.83,64,192.168.10.30,5005,
302,ok,1769523421.690977335,1769523421.691598177,2026-01-27T16:17:01.690977,2026-01-27T16:17:01.691598,620.84,64,192.168.10.30,5005,
303,ok,1769523421.694492579,1769523421.695089817,2026-01-27T16:17:01.694493,2026-01-27T16:17:01.695090,597.24,64,192.168.10.30,5005,
304,ok,1769523421.698000193,1769523421.698601007,2026-01-27T16:17:01.698000,2026-01-27T16:17:01.698601,600.81,64,192.168.10.30,5005,
305,ok,1769523421.701499939,1769523421.702093840,2026-01-27T16:17:01.701500,2026-01-27T16:17:01.702094,593.90,64,192.168.10.30,5005,
306,ok,1769523421.705034733,1769523421.705718756,2026-01-27T16:17:01.705035,2026-01-27T16:17:01.705719,684.02,64,192.168.10.30,5005,
307,ok,1769523421.708719730,1769523421.709361553,2026-01-27T16:17:01.708720,2026-01-27T16:17:01.709362,641.82,64,192.168.10.30,5005,
308,ok,1769523421.712238073,1769523421.712815762,2026-01-27T16:17:01.712238,2026-01-27T16:17:01.712816,577.69,64,192.168.10.30,5005,
309,ok,1769523421.715591192,1769523421.716193199,2026-01-27T16:17:01.715591,2026-01-27T16:17:01.716193,602.01,64,192.168.10.30,5005,
310,ok,1769523421.718966722,1769523421.719558954,2026-01-27T16:17:01.718967,2026-01-27T16:17:01.719559,592.23,64,192.168.10.30,5005,
311,ok,1769523421.722385406,1769523421.722957611,2026-01-27T16:17:01.722385,2026-01-27T16:17:01.722958,572.20,64,192.168.10.30,5005,
312,ok,1769523421.725793839,1769523421.726383924,2026-01-27T16:17:01.725794,2026-01-27T16:17:01.726384,590.09,64,192.168.10.30,5005,
313,ok,1769523421.729231119,1769523421.729834318,2026-01-27T16:17:01.729231,2026-01-27T16:17:01.729834,603.20,64,192.168.10.30,5005,
314,ok,1769523421.732661963,1769523421.733268499,2026-01-27T16:17:01.732662,2026-01-27T16:17:01.733268,606.54,64,192.168.10.30,5005,
315,ok,1769523421.736217737,1769523421.736964464,2026-01-27T16:17:01.736218,2026-01-27T16:17:01.736964,746.73,64,192.168.10.30,5005,
316,ok,1769523421.739906788,1769523421.740552187,2026-01-27T16:17:01.739907,2026-01-27T16:17:01.740552,645.40,64,192.168.10.30,5005,
317,ok,1769523421.743408203,1769523421.744050264,2026-01-27T16:17:01.743408,2026-01-27T16:17:01.744050,642.06,64,192.168.10.30,5005,
318,ok,1769523421.747024536,1769523421.747615576,2026-01-27T16:17:01.747025,2026-01-27T16:17:01.747616,591.04,64,192.168.10.30,5005,
319,ok,1769523421.750436306,1769523421.751040697,2026-01-27T16:17:01.750436,2026-01-27T16:17:01.751041,604.39,64,192.168.10.30,5005,
320,ok,1769523421.753852129,1769523421.754398823,2026-01-27T16:17:01.753852,2026-01-27T16:17:01.754399,546.69,64,192.168.10.30,5005,
321,ok,1769523421.757215738,1769523421.757787943,2026-01-27T16:17:01.757216,2026-01-27T16:17:01.757788,572.20,64,192.168.10.30,5005,
322,ok,1769523421.760642529,1769523421.761203051,2026-01-27T16:17:01.760643,2026-01-27T16:17:01.761203,560.52,64,192.168.10.30,5005,
323,ok,1769523421.764091730,1769523421.764704466,2026-01-27T16:17:01.764092,2026-01-27T16:17:01.764704,612.74,64,192.168.10.30,5005,
324,ok,1769523421.767634392,1769523421.768214703,2026-01-27T16:17:01.767634,2026-01-27T16:17:01.768215,580.31,64,192.168.10.30,5005,
325,ok,1769523421.771064281,1769523421.771703243,2026-01-27T16:17:01.771064,2026-01-27T16:17:01.771703,638.96,64,192.168.10.30,5005,
326,ok,1769523421.774679184,1769523421.775334835,2026-01-27T16:17:01.774679,2026-01-27T16:17:01.775335,655.65,64,192.168.10.30,5005,
327,ok,1769523421.778270006,1769523421.778825521,2026-01-27T16:17:01.778270,2026-01-27T16:17:01.778826,555.52,64,192.168.10.30,5005,
328,ok,1769523421.781761646,1769523421.782339334,2026-01-27T16:17:01.781762,2026-01-27T16:17:01.782339,577.69,64,192.168.10.30,5005,
329,ok,1769523421.785149813,1769523421.785697222,2026-01-27T16:17:01.785150,2026-01-27T16:17:01.785697,547.41,64,192.168.10.30,5005,
330,ok,1769523421.788509846,1769523421.789043188,2026-01-27T16:17:01.788510,2026-01-27T16:17:01.789043,533.34,64,192.168.10.30,5005,
331,ok,1769523421.791857958,1769523421.792403698,2026-01-27T16:17:01.791858,2026-01-27T16:17:01.792404,545.74,64,192.168.10.30,5005,
332,ok,1769523421.795218945,1769523421.795794249,2026-01-27T16:17:01.795219,2026-01-27T16:17:01.795794,575.30,64,192.168.10.30,5005,
333,ok,1769523421.798660040,1769523421.799202919,2026-01-27T16:17:01.798660,2026-01-27T16:17:01.799203,542.88,64,192.168.10.30,5005,
334,ok,1769523421.802086830,1769523421.802696943,2026-01-27T16:17:01.802087,2026-01-27T16:17:01.802697,610.11,64,192.168.10.30,5005,
335,ok,1769523421.805729628,1769523421.806360722,2026-01-27T16:17:01.805730,2026-01-27T16:17:01.806361,631.09,64,192.168.10.30,5005,
336,ok,1769523421.809267759,1769523421.809837341,2026-01-27T16:17:01.809268,2026-01-27T16:17:01.809837,569.58,64,192.168.10.30,5005,
337,ok,1769523421.812687397,1769523421.813256979,2026-01-27T16:17:01.812687,2026-01-27T16:17:01.813257,569.58,64,192.168.10.30,5005,
338,ok,1769523421.816081762,1769523421.816639185,2026-01-27T16:17:01.816082,2026-01-27T16:17:01.816639,557.42,64,192.168.10.30,5005,
339,ok,1769523421.819441080,1769523421.819991112,2026-01-27T16:17:01.819441,2026-01-27T16:17:01.819991,550.03,64,192.168.10.30,5005,
340,ok,1769523421.822810650,1769523421.823393583,2026-01-27T16:17:01.822811,2026-01-27T16:17:01.823394,582.93,64,192.168.10.30,5005,
341,ok,1769523421.826236248,1769523421.826784611,2026-01-27T16:17:01.826236,2026-01-27T16:17:01.826785,548.36,64,192.168.10.30,5005,
342,ok,1769523421.829803467,1769523421.830487490,2026-01-27T16:17:01.829803,2026-01-27T16:17:01.830487,684.02,64,192.168.10.30,5005,
343,ok,1769523421.833389044,1769523421.833986521,2026-01-27T16:17:01.833389,2026-01-27T16:17:01.833987,597.48,64,192.168.10.30,5005,
344,ok,1769523421.836928368,1769523421.837545156,2026-01-27T16:17:01.836928,2026-01-27T16:17:01.837545,616.79,64,192.168.10.30,5005,
345,ok,1769523421.840488434,1769523421.841129780,2026-01-27T16:17:01.840488,2026-01-27T16:17:01.841130,641.35,64,192.168.10.30,5005,
346,ok,1769523421.844059229,1769523421.844629765,2026-01-27T16:17:01.844059,2026-01-27T16:17:01.844630,570.54,64,192.168.10.30,5005,
347,ok,1769523421.847476721,1769523421.848073483,2026-01-27T16:17:01.847477,2026-01-27T16:17:01.848073,596.76,64,192.168.10.30,5005,
348,ok,1769523421.851010084,1769523421.851579189,2026-01-27T16:17:01.851010,2026-01-27T16:17:01.851579,569.11,64,192.168.10.30,5005,
349,ok,1769523421.854386806,1769523421.854967117,2026-01-27T16:17:01.854387,2026-01-27T16:17:01.854967,580.31,64,192.168.10.30,5005,
350,ok,1769523421.857784986,1769523421.858336926,2026-01-27T16:17:01.857785,2026-01-27T16:17:01.858337,551.94,64,192.168.10.30,5005,
351,ok,1769523421.861155033,1769523421.861724138,2026-01-27T16:17:01.861155,2026-01-27T16:17:01.861724,569.11,64,192.168.10.30,5005,
352,ok,1769523421.864593983,1769523421.865154028,2026-01-27T16:17:01.864594,2026-01-27T16:17:01.865154,560.05,64,192.168.10.30,5005,
353,ok,1769523421.868025064,1769523421.868653774,2026-01-27T16:17:01.868025,2026-01-27T16:17:01.868654,628.71,64,192.168.10.30,5005,
354,ok,1769523421.871594191,1769523421.872265100,2026-01-27T16:17:01.871594,2026-01-27T16:17:01.872265,670.91,64,192.168.10.30,5005,
355,ok,1769523421.875128984,1769523421.875711679,2026-01-27T16:17:01.875129,2026-01-27T16:17:01.875712,582.70,64,192.168.10.30,5005,
356,ok,1769523421.878563166,1769523421.879147530,2026-01-27T16:17:01.878563,2026-01-27T16:17:01.879148,584.36,64,192.168.10.30,5005,
357,ok,1769523421.882008791,1769523421.882530451,2026-01-27T16:17:01.882009,2026-01-27T16:17:01.882530,521.66,64,192.168.10.30,5005,
358,ok,1769523421.885329723,1769523421.885896444,2026-01-27T16:17:01.885330,2026-01-27T16:17:01.885896,566.72,64,192.168.10.30,5005,
359,ok,1769523421.888712406,1769523421.889271736,2026-01-27T16:17:01.888712,2026-01-27T16:17:01.889272,559.33,64,192.168.10.30,5005,
360,ok,1769523421.892105103,1769523421.892702103,2026-01-27T16:17:01.892105,2026-01-27T16:17:01.892702,597.00,64,192.168.10.30,5005,
361,ok,1769523421.895570517,1769523421.896199226,2026-01-27T16:17:01.895571,2026-01-27T16:17:01.896199,628.71,64,192.168.10.30,5005,
362,ok,1769523421.899160385,1769523421.899795294,2026-01-27T16:17:01.899160,2026-01-27T16:17:01.899795,634.91,64,192.168.10.30,5005,
363,ok,1769523421.902726889,1769523421.903355598,2026-01-27T16:17:01.902727,2026-01-27T16:17:01.903356,628.71,64,192.168.10.30,5005,
364,ok,1769523421.906282663,1769523421.906982660,2026-01-27T16:17:01.906283,2026-01-27T16:17:01.906983,700.00,64,192.168.10.30,5005,
365,ok,1769523421.910002708,1769523421.910589457,2026-01-27T16:17:01.910003,2026-01-27T16:17:01.910589,586.75,64,192.168.10.30,5005,
366,ok,1769523421.913442612,1769523421.914040327,2026-01-27T16:17:01.913443,2026-01-27T16:17:01.914040,597.72,64,192.168.10.30,5005,
367,ok,1769523421.916891098,1769523421.917467356,2026-01-27T16:17:01.916891,2026-01-27T16:17:01.917467,576.26,64,192.168.10.30,5005,
368,ok,1769523421.920331001,1769523421.920931578,2026-01-27T16:17:01.920331,2026-01-27T16:17:01.920932,600.58,64,192.168.10.30,5005,
369,ok,1769523421.923750401,1769523421.924314737,2026-01-27T16:17:01.923750,2026-01-27T16:17:01.924315,564.34,64,192.168.10.30,5005,
370,ok,1769523421.927101851,1769523421.927675486,2026-01-27T16:17:01.927102,2026-01-27T16:17:01.927675,573.64,64,192.168.10.30,5005,
371,ok,1769523421.930545092,1769523421.931101084,2026-01-27T16:17:01.930545,2026-01-27T16:17:01.931101,555.99,64,192.168.10.30,5005,
372,ok,1769523421.934000015,1769523421.934659481,2026-01-27T16:17:01.934000,2026-01-27T16:17:01.934659,659.47,64,192.168.10.30,5005,
373,ok,1769523421.937627792,1769523421.938295603,2026-01-27T16:17:01.937628,2026-01-27T16:17:01.938296,667.81,64,192.168.10.30,5005,
374,ok,1769523421.941204071,1769523421.941809654,2026-01-27T16:17:01.941204,2026-01-27T16:17:01.941810,605.58,64,192.168.10.30,5005,
375,ok,1769523421.944633484,1769523421.945207834,2026-01-27T16:17:01.944633,2026-01-27T16:17:01.945208,574.35,64,192.168.10.30,5005,
376,ok,1769523421.948043823,1769523421.948611259,2026-01-27T16:17:01.948044,2026-01-27T16:17:01.948611,567.44,64,192.168.10.30,5005,
377,ok,1769523421.951418400,1769523421.951983452,2026-01-27T16:17:01.951418,2026-01-27T16:17:01.951983,565.05,64,192.168.10.30,5005,
378,ok,1769523421.954800367,1769523421.955394745,2026-01-27T16:17:01.954800,2026-01-27T16:17:01.955395,594.38,64,192.168.10.30,5005,
379,ok,1769523421.958230734,1769523421.958791494,2026-01-27T16:17:01.958231,2026-01-27T16:17:01.958791,560.76,64,192.168.10.30,5005,
