sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
384,ok,1769522812.880291939,1769522812.881010771,2026-01-27T16:06:52.880292,2026-01-27T16:06:52.881011,718.83,64,192.168.10.30,5005,
385,ok,1769522812.883993626,1769522812.884625196,2026-01-27T16:06:52.883994,2026-01-27T16:06:52.884625,631.57,64,192.168.10.30,5005,
386,ok,1769522812.887507200,1769522812.888086796,2026-01-27T16:06:52.887507,2026-01-27T16:06:52.888087,579.60,64,192.168.10.30,5005,
387,ok,1769522812.890939951,1769522812.891535282,2026-01-27T16:06:52.890940,2026-01-27T16:06:52.891535,595.33,64,192.168.10.30,5005,
388,ok,1769522812.894351959,1769522812.894917488,2026-01-27T16:06:52.894352,2026-01-27T16:06:52.894917,565.53,64,192.168.10.30,5005,
389,ok,1769522812.897714138,1769522812.898270130,2026-01-27T16:06:52.897714,2026-01-27T16:06:52.898270,555.99,64,192.168.10.30,5005,
390,ok,1769522812.901090860,1769522812.901698589,2026-01-27T16:06:52.901091,2026-01-27T16:06:52.901699,607.73,64,192.168.10.30,5005,
391,ok,1769522812.904567480,1769522812.905140162,2026-01-27T16:06:52.904567,2026-01-27T16:06:52.905140,572.68,64,192.168.10.30,5005,
392,ok,1769522812.908022881,1769522812.908641338,2026-01-27T16:06:52.908023,2026-01-27T16:06:52.908641,618.46,64,192.168.10.30,5005,
393,ok,1769522812.911635399,1769522812.912356853,2026-01-27T16:06:52.911635,2026-01-27T16:06:52.912357,721.45,64,192.168.10.30,5005,
394,ok,1769522812.915388346,1769522812.916019917,2026-01-27T16:06:52.915388,2026-01-27T16:06:52.916020,631.57,64,192.168.10.30,5005,
395,ok,1769522812.918905020,1769522812.919517040,2026-01-27T16:06:52.918905,2026-01-27T16:06:52.919517,612.02,64,192.168.10.30,5005,
396,ok,1769522812.922391653,1769522812.922974825,2026-01-27T16:06:52.922392,2026-01-27T16:06:52.922975,583.17,64,192.168.10.30,5005,
397,ok,1769522812.925804377,1769522812.926363468,2026-01-27T16:06:52.925804,2026-01-27T16:06:52.926363,559.09,64,192.168.10.30,5005,
398,ok,1769522812.929144621,1769522812.929672241,2026-01-27T16:06:52.929145,2026-01-27T16:06:52.929672,527.62,64,192.168.10.30,5005,
399,ok,1769522812.932501554,1769522812.933086157,2026-01-27T16:06:52.932502,2026-01-27T16:06:52.933086,584.60,64,192.168.10.30,5005,
400,ok,1769522812.935943127,1769522812.936556101,2026-01-27T16:06:52.935943,2026-01-27T16:06:52.936556,612.97,64,192.168.10.30,5005,
401,ok,1769522812.939427137,1769522812.940035820,2026-01-27T16:06:52.939427,2026-01-27T16:06:52.940036,608.68,64,192.168.10.30,5005,
402,ok,1769522812.942984104,1769522812.943684340,2026-01-27T16:06:52.942984,2026-01-27T16:06:52.943684,700.24,64,192.168.10.30,5005,
403,ok,1769522812.946786642,1769522812.947451353,2026-01-27T16:06:52.946787,2026-01-27T16:06:52.947451,664.71,64,192.168.10.30,5005,
404,ok,1769522812.950374842,1769522812.950942755,2026-01-27T16:06:52.950375,2026-01-27T16:06:52.950943,567.91,64,192.168.10.30,5005,
405,ok,1769522812.953813791,1769522812.954394341,2026-01-27T16:06:52.953814,2026-01-27T16:06:52.954394,580.55,64,192.168.10.30,5005,
406,ok,1769522812.957218647,1769522812.957740784,2026-01-27T16:06:52.957219,2026-01-27T16:06:52.957741,522.14,64,192.168.10.30,5005,
407,ok,1769522812.960541487,1769522812.961093903,2026-01-27T16:06:52.960541,2026-01-27T16:06:52.961094,552.42,64,192.168.10.30,5005,
408,ok,1769522812.963922977,1769522812.964534283,2026-01-27T16:06:52.963923,2026-01-27T16:06:52.964534,611.31,64,192.168.10.30,5005,
409,ok,1769522812.967383623,1769522812.968047380,2026-01-27T16:06:52.967384,2026-01-27T16:06:52.968047,663.76,64,192.168.10.30,5005,
410,ok,1769522812.970984936,1769522812.971680403,2026-01-27T16:06:52.970985,2026-01-27T16:06:52.971680,695.47,64,192.168.10.30,5005,
411,ok,1769522812.974791527,1769522812.975619316,2026-01-27T16:06:52.974792,2026-01-27T16:06:52.975619,827.79,64,192.168.10.30,5005,
412,ok,1769522812.978556633,1769522812.979218483,2026-01-27T16:06:52.978557,2026-01-27T16:06:52.979218,661.85,64,192.168.10.30,5005,
413,ok,1769522812.982127428,1769522812.982769251,2026-01-27T16:06:52.982127,2026-01-27T16:06:52.982769,641.82,64,192.168.10.30,5005,
414,ok,1769522812.985806704,1769522812.986479282,2026-01-27T16:06:52.985807,2026-01-27T16:06:52.986479,672.58,64,192.168.10.30,5005,
415,ok,1769522812.989320278,1769522812.989789009,2026-01-27T16:06:52.989320,2026-01-27T16:06:52.989789,468.73,64,192.168.10.30,5005,
416,ok,1769522812.992567301,1769522812.993079185,2026-01-27T16:06:52.992567,2026-01-27T16:06:52.993079,511.88,64,192.168.10.30,5005,
417,ok,1769522812.995927572,1769522812.996385813,2026-01-27T16:06:52.995928,2026-01-27T16:06:52.996386,458.24,64,192.168.10.30,5005,
418,ok,1769522812.999176741,1769522812.999639273,2026-01-27T16:06:52.999177,2026-01-27T16:06:52.999639,462.53,64,192.168.10.30,5005,
419,ok,1769522813.002426863,1769522813.002897501,2026-01-27T16:06:53.002427,2026-01-27T16:06:53.002898,470.64,64,192.168.10.30,5005,
420,ok,1769522813.005703449,1769522813.006226778,2026-01-27T16:06:53.005703,2026-01-27T16:06:53.006227,523.33,64,192.168.10.30,5005,
421,ok,1769522813.009043932,1769522813.009547472,2026-01-27T16:06:53.009044,2026-01-27T16:06:53.009547,503.54,64,192.168.10.30,5005,
422,ok,1769522813.012419224,1769522813.012963772,2026-01-27T16:06:53.012419,2026-01-27T16:06:53.012964,544.55,64,192.168.10.30,5005,
423,ok,1769522813.015902519,1769522813.016463280,2026-01-27T16:06:53.015903,2026-01-27T16:06:53.016463,560.76,64,192.168.10.30,5005,
424,ok,1769522813.019387484,1769522813.019947529,2026-01-27T16:06:53.019387,2026-01-27T16:06:53.019948,560.05,64,192.168.10.30,5005,
425,ok,1769522813.022767544,1769522813.023253918,2026-01-27T16:06:53.022768,2026-01-27T16:06:53.023254,486.37,64,192.168.10.30,5005,
426,ok,1769522813.026049376,1769522813.026507854,2026-01-27T16:06:53.026049,2026-01-27T16:06:53.026508,458.48,64,192.168.10.30,5005,
427,ok,1769522813.029282808,1769522813.029746532,2026-01-27T16:06:53.029283,2026-01-27T16:06:53.029747,463.72,64,192.168.10.30,5005,
428,ok,1769522813.032534361,1769522813.032982588,2026-01-27T16:06:53.032534,2026-01-27T16:06:53.032983,448.23,64,192.168.10.30,5005,
429,ok,1769522813.035764217,1769522813.036276817,2026-01-27T16:06:53.035764,2026-01-27T16:06:53.036277,512.60,64,192.168.10.30,5005,
430,ok,1769522813.039072275,1769522813.039598703,2026-01-27T16:06:53.039072,2026-01-27T16:06:53.039599,526.43,64,192.168.10.30,5005,
431,ok,1769522813.042438745,1769522813.042970657,2026-01-27T16:06:53.042439,2026-01-27T16:06:53.042971,531.91,64,192.168.10.30,5005,
432,ok,1769522813.045808792,1769522813.046377659,2026-01-27T16:06:53.045809,2026-01-27T16:06:53.046378,568.87,64,192.168.10.30,5005,
433,ok,1769522813.049270630,1769522813.049803495,2026-01-27T16:06:53.049271,2026-01-27T16:06:53.049803,532.87,64,192.168.10.30,5005,
434,ok,1769522813.052671671,1769522813.053235054,2026-01-27T16:06:53.052672,2026-01-27T16:06:53.053235,563.38,64,192.168.10.30,5005,
435,ok,1769522813.056145668,1769522813.056696892,2026-01-27T16:06:53.056146,2026-01-27T16:06:53.056697,551.22,64,192.168.10.30,5005,
436,ok,1769522813.059519529,1769522813.060048580,2026-01-27T16:06:53.059520,2026-01-27T16:06:53.060049,529.05,64,192.168.10.30,5005,
437,ok,1769522813.062917948,1769522813.063488483,2026-01-27T16:06:53.062918,2026-01-27T16:06:53.063488,570.54,64,192.168.10.30,5005,
438,ok,1769522813.066345692,1769522813.066930294,2026-01-27T16:06:53.066346,2026-01-27T16:06:53.066930,584.60,64,192.168.10.30,5005,
439,ok,1769522813.069776297,1769522813.070369244,2026-01-27T16:06:53.069776,2026-01-27T16:06:53.070369,592.95,64,192.168.10.30,5005,
440,ok,1769522813.073249102,1769522813.073838711,2026-01-27T16:06:53.073249,2026-01-27T16:06:53.073839,589.61,64,192.168.10.30,5005,
441,ok,1769522813.076751947,1769522813.077349424,2026-01-27T16:06:53.076752,2026-01-27T16:06:53.077349,597.48,64,192.168.10.30,5005,
442,ok,1769522813.080322981,1769522813.080960512,2026-01-27T16:06:53.080323,2026-01-27T16:06:53.080961,637.53,64,192.168.10.30,5005,
443,ok,1769522813.083923101,1769522813.084481478,2026-01-27T16:06:53.083923,2026-01-27T16:06:53.084481,558.38,64,192.168.10.30,5005,
444,ok,1769522813.087340832,1769522813.087919474,2026-01-27T16:06:53.087341,2026-01-27T16:06:53.087919,578.64,64,192.168.10.30,5005,
445,ok,1769522813.090775251,1769522813.091360569,2026-01-27T16:06:53.090775,2026-01-27T16:06:53.091361,585.32,64,192.168.10.30,5005,
446,ok,1769522813.094212294,1769522813.094732523,2026-01-27T16:06:53.094212,2026-01-27T16:06:53.094733,520.23,64,192.168.10.30,5005,
447,ok,1769522813.097599983,1769522813.098171234,2026-01-27T16:06:53.097600,2026-01-27T16:06:53.098171,571.25,64,192.168.10.30,5005,
448,ok,1769522813.101003170,1769522813.101565123,2026-01-27T16:06:53.101003,2026-01-27T16:06:53.101565,561.95,64,192.168.10.30,5005,
449,ok,1769522813.104475021,1769522813.105058908,2026-01-27T16:06:53.104475,2026-01-27T16:06:53.105059,583.89,64,192.168.10.30,5005,
450,ok,1769522813.107941628,1769522813.108463287,2026-01-27T16:06:53.107942,2026-01-27T16:06:53.108463,521.66,64,192.168.10.30,5005,
451,ok,1769522813.111422062,1769522813.112072945,2026-01-27T16:06:53.111422,2026-01-27T16:06:53.112073,650.88,64,192.168.10.30,5005,
452,ok,1769522813.115045786,1769522813.115631342,2026-01-27T16:06:53.115046,2026-01-27T16:06:53.115631,585.56,64,192.168.10.30,5005,
453,ok,1769522813.118465185,1769522813.119008303,2026-01-27T16:06:53.118465,2026-01-27T16:06:53.119008,543.12,64,192.168.10.30,5005,
454,ok,1769522813.121816397,1769522813.122365713,2026-01-27T16:06:53.121816,2026-01-27T16:06:53.122366,549.32,64,192.168.10.30,5005,
455,ok,1769522813.125146627,1769522813.125679731,2026-01-27T16:06:53.125147,2026-01-27T16:06:53.125680,533.10,64,192.168.10.30,5005,
456,ok,1769522813.128459454,1769522813.128974915,2026-01-27T16:06:53.128459,2026-01-27T16:06:53.128975,515.46,64,192.168.10.30,5005,
457,ok,1769522813.131748676,1769522813.132281780,2026-01-27T16:06:53.131749,2026-01-27T16:06:53.132282,533.10,64,192.168.10.30,5005,
458,ok,1769522813.135079384,1769522813.135628700,2026-01-27T16:06:53.135079,2026-01-27T16:06:53.135629,549.32,64,192.168.10.30,5005,
459,ok,1769522813.138447762,1769522813.138959885,2026-01-27T16:06:53.138448,2026-01-27T16:06:53.138960,512.12,64,192.168.10.30,5005,
460,ok,1769522813.141742945,1769522813.142272234,2026-01-27T16:06:53.141743,2026-01-27T16:06:53.142272,529.29,64,192.168.10.30,5005,
461,ok,1769522813.145028830,1769522813.145576954,2026-01-27T16:06:53.145029,2026-01-27T16:06:53.145577,548.12,64,192.168.10.30,5005,
462,ok,1769522813.148386002,1769522813.149013758,2026-01-27T16:06:53.148386,2026-01-27T16:06:53.149014,627.76,64,192.168.10.30,5005,
463,ok,1769522813.151896715,1769522813.152490139,2026-01-27T16:06:53.151897,2026-01-27T16:06:53.152490,593.42,64,192.168.10.30,5005,
464,ok,1769522813.155376911,1769522813.155930042,2026-01-27T16:06:53.155377,2026-01-27T16:06:53.155930,553.13,64,192.168.10.30,5005,
465,ok,1769522813.158726215,1769522813.159273624,2026-01-27T16:06:53.158726,2026-01-27T16:06:53.159274,547.41,64,192.168.10.30,5005,
466,ok,1769522813.162054539,1769522813.162570477,2026-01-27T16:06:53.162055,2026-01-27T16:06:53.162570,515.94,64,192.168.10.30,5005,
467,ok,1769522813.165329456,1769522813.165842772,2026-01-27T16:06:53.165329,2026-01-27T16:06:53.165843,513.32,64,192.168.10.30,5005,
468,ok,1769522813.168620825,1769522813.169181347,2026-01-27T16:06:53.168621,2026-01-27T16:06:53.169181,560.52,64,192.168.10.30,5005,
469,ok,1769522813.171987534,1769522813.172617197,2026-01-27T16:06:53.171988,2026-01-27T16:06:53.172617,629.66,64,192.168.10.30,5005,
470,ok,1769522813.175448656,1769522813.176007986,2026-01-27T16:06:53.175449,2026-01-27T16:06:53.176008,559.33,64,192.168.10.30,5005,
471,ok,1769522813.178915262,1769522813.179567575,2026-01-27T16:06:53.178915,2026-01-27T16:06:53.179568,652.31,64,192.168.10.30,5005,
472,ok,1769522813.182474136,1769522813.183123112,2026-01-27T16:06:53.182474,2026-01-27T16:06:53.183123,648.98,64,192.168.10.30,5005,
473,ok,1769522813.186047792,1769522813.186628103,2026-01-27T16:06:53.186048,2026-01-27T16:06:53.186628,580.31,64,192.168.10.30,5005,
474,ok,1769522813.189450026,1769522813.190045118,2026-01-27T16:06:53.189450,2026-01-27T16:06:53.190045,595.09,64,192.168.10.30,5005,
475,ok,1769522813.192873955,1769522813.193456888,2026-01-27T16:06:53.192874,2026-01-27T16:06:53.193457,582.93,64,192.168.10.30,5005,
476,ok,1769522813.196298599,1769522813.196874857,2026-01-27T16:06:53.196299,2026-01-27T16:06:53.196875,576.26,64,192.168.10.30,5005,
477,ok,1769522813.199708223,1769522813.200241566,2026-01-27T16:06:53.199708,2026-01-27T16:06:53.200242,533.34,64,192.168.10.30,5005,
478,ok,1769522813.203040838,1769522813.203613758,2026-01-27T16:06:53.203041,2026-01-27T16:06:53.203614,572.92,64,192.168.10.30,5005,
479,ok,1769522813.206479073,1769522813.207052231,2026-01-27T16:06:53.206479,2026-01-27T16:06:53.207052,573.16,64,192.168.10.30,5005,
480,ok,1769522813.209956408,1769522813.210592747,2026-01-27T16:06:53.209956,2026-01-27T16:06:53.210593,636.34,64,192.168.10.30,5005,
481,ok,1769522813.213541985,1769522813.214192629,2026-01-27T16:06:53.213542,2026-01-27T16:06:53.214193,650.64,64,192.168.10.30,5005,
482,ok,1769522813.217096090,1769522813.217665195,2026-01-27T16:06:53.217096,2026-01-27T16:06:53.217665,569.11,64,192.168.10.30,5005,
483,ok,1769522813.220487118,1769522813.221066236,2026-01-27T16:06:53.220487,2026-01-27T16:06:53.221066,579.12,64,192.168.10.30,5005,
484,ok,1769522813.223886013,1769522813.224438190,2026-01-27T16:06:53.223886,2026-01-27T16:06:53.224438,552.18,64,192.168.10.30,5005,
485,ok,1769522813.227240562,1769522813.227801323,2026-01-27T16:06:53.227241,2026-01-27T16:06:53.227801,560.76,64,192.168.10.30,5005,
486,ok,1769522813.230610609,1769522813.231158733,2026-01-27T16:06:53.230611,2026-01-27T16:06:53.231159,548.12,64,192.168.10.30,5005,
487,ok,1769522813.233990431,1769522813.234573364,2026-01-27T16:06:53.233990,2026-01-27T16:06:53.234573,582.93,64,192.168.10.30,5005,
488,ok,1769522813.237444639,1769522813.238003254,2026-01-27T16:06:53.237445,2026-01-27T16:06:53.238003,558.61,64,192.168.10.30,5005,
489,ok,1769522813.240905285,1769522813.241522074,2026-01-27T16:06:53.240905,2026-01-27T16:06:53.241522,616.79,64,192.168.10.30,5005,
490,ok,1769522813.244474173,1769522813.245091438,2026-01-27T16:06:53.244474,2026-01-27T16:06:53.245091,617.27,64,192.168.10.30,5005,
491,ok,1769522813.247971296,1769522813.248590946,2026-01-27T16:06:53.247971,2026-01-27T16:06:53.248591,619.65,64,192.168.10.30,5005,
492,ok,1769522813.251415014,1769522813.251959324,2026-01-27T16:06:53.251415,2026-01-27T16:06:53.251959,544.31,64,192.168.10.30,5005,
493,ok,1769522813.254796505,1769522813.255420923,2026-01-27T16:06:53.254797,2026-01-27T16:06:53.255421,624.42,64,192.168.10.30,5005,
494,ok,1769522813.258279085,1769522813.258805990,2026-01-27T16:06:53.258279,2026-01-27T16:06:53.258806,526.91,64,192.168.10.30,5005,
495,ok,1769522813.261675835,1769522813.262223959,2026-01-27T16:06:53.261676,2026-01-27T16:06:53.262224,548.12,64,192.168.10.30,5005,
496,ok,1769522813.265031099,1769522813.265591383,2026-01-27T16:06:53.265031,2026-01-27T16:06:53.265591,560.28,64,192.168.10.30,5005,
497,ok,1769522813.268451214,1769522813.269005775,2026-01-27T16:06:53.268451,2026-01-27T16:06:53.269006,554.56,64,192.168.10.30,5005,
498,ok,1769522813.271901131,1769522813.272625923,2026-01-27T16:06:53.271901,2026-01-27T16:06:53.272626,724.79,64,192.168.10.30,5005,
499,ok,1769522813.275541544,1769522813.276284218,2026-01-27T16:06:53.275542,2026-01-27T16:06:53.276284,742.67,64,192.168.10.30,5005,
500,ok,1769522813.279159784,1769522813.279741764,2026-01-27T16:06:53.279160,2026-01-27T16:06:53.279742,581.98,64,192.168.10.30,5005,

STATISTICS
======================================================================
Packets sent:     500
Packets received: 495
Packet loss:      1.00%
""
Round-Trip Time (RTT) in microseconds:
  Minimum:       448.23 µs
  Maximum:       921.25 µs
  Mean:          590.34 µs
  Median:        583.89 µs
  Std Dev:        62.97 µs
""
  50th percentile:     583.89 µs
  95th percentile:     699.76 µs
  99th percentile:     827.79 µs
