sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
376,ok,1769521224.447956085,1769521224.448587894,2026-01-27T15:40:24.447956,2026-01-27T15:40:24.448588,631.81,64,192.168.10.30,5005,
377,ok,1769521224.451413870,1769521224.452015162,2026-01-27T15:40:24.451414,2026-01-27T15:40:24.452015,601.29,64,192.168.10.30,5005,
378,ok,1769521224.454836130,1769521224.455450773,2026-01-27T15:40:24.454836,2026-01-27T15:40:24.455451,614.64,64,192.168.10.30,5005,
379,ok,1769521224.458259344,1769521224.458829880,2026-01-27T15:40:24.458259,2026-01-27T15:40:24.458830,570.54,64,192.168.10.30,5005,
380,ok,1769521224.461681366,1769521224.462261915,2026-01-27T15:40:24.461681,2026-01-27T15:40:24.462262,580.55,64,192.168.10.30,5005,
381,ok,1769521224.465086937,1769521224.465714931,2026-01-27T15:40:24.465087,2026-01-27T15:40:24.465715,627.99,64,192.168.10.30,5005,
382,ok,1769521224.468588829,1769521224.469169617,2026-01-27T15:40:24.468589,2026-01-27T15:40:24.469170,580.79,64,192.168.10.30,5005,
383,ok,1769521224.472043514,1769521224.472687960,2026-01-27T15:40:24.472044,2026-01-27T15:40:24.472688,644.45,64,192.168.10.30,5005,
384,ok,1769521224.475622416,1769521224.476275682,2026-01-27T15:40:24.475622,2026-01-27T15:40:24.476276,653.27,64,192.168.10.30,5005,
385,ok,1769521224.479132652,1769521224.479743004,2026-01-27T15:40:24.479133,2026-01-27T15:40:24.479743,610.35,64,192.168.10.30,5005,
386,ok,1769521224.482570648,1769521224.483154058,2026-01-27T15:40:24.482571,2026-01-27T15:40:24.483154,583.41,64,192.168.10.30,5005,
387,ok,1769521224.485972166,1769521224.486545563,2026-01-27T15:40:24.485972,2026-01-27T15:40:24.486546,573.40,64,192.168.10.30,5005,
388,ok,1769521224.489352465,1769521224.489941359,2026-01-27T15:40:24.489352,2026-01-27T15:40:24.489941,588.89,64,192.168.10.30,5005,
389,ok,1769521224.492769241,1769521224.493301868,2026-01-27T15:40:24.492769,2026-01-27T15:40:24.493302,532.63,64,192.168.10.30,5005,
390,ok,1769521224.496150970,1769521224.496754646,2026-01-27T15:40:24.496151,2026-01-27T15:40:24.496755,603.68,64,192.168.10.30,5005,
391,ok,1769521224.499628067,1769521224.500284433,2026-01-27T15:40:24.499628,2026-01-27T15:40:24.500284,656.37,64,192.168.10.30,5005,
392,ok,1769521224.503183365,1769521224.503981113,2026-01-27T15:40:24.503183,2026-01-27T15:40:24.503981,797.75,64,192.168.10.30,5005,
393,ok,1769521224.506941795,1769521224.507570267,2026-01-27T15:40:24.506942,2026-01-27T15:40:24.507570,628.47,64,192.168.10.30,5005,
394,ok,1769521224.510508776,1769521224.511095285,2026-01-27T15:40:24.510509,2026-01-27T15:40:24.511095,586.51,64,192.168.10.30,5005,
395,ok,1769521224.514091492,1769521224.514747858,2026-01-27T15:40:24.514091,2026-01-27T15:40:24.514748,656.37,64,192.168.10.30,5005,
396,ok,1769521224.517761946,1769521224.518367052,2026-01-27T15:40:24.517762,2026-01-27T15:40:24.518367,605.11,64,192.168.10.30,5005,
397,ok,1769521224.521201134,1769521224.521798611,2026-01-27T15:40:24.521201,2026-01-27T15:40:24.521799,597.48,64,192.168.10.30,5005,
398,ok,1769521224.524633169,1769521224.525199175,2026-01-27T15:40:24.524633,2026-01-27T15:40:24.525199,566.01,64,192.168.10.30,5005,
399,ok,1769521224.528041124,1769521224.528606176,2026-01-27T15:40:24.528041,2026-01-27T15:40:24.528606,565.05,64,192.168.10.30,5005,
400,ok,1769521224.531434536,1769521224.532043695,2026-01-27T15:40:24.531435,2026-01-27T15:40:24.532044,609.16,64,192.168.10.30,5005,
401,ok,1769521224.534902573,1769521224.535540581,2026-01-27T15:40:24.534903,2026-01-27T15:40:24.535541,638.01,64,192.168.10.30,5005,
402,ok,1769521224.538418531,1769521224.538989782,2026-01-27T15:40:24.538419,2026-01-27T15:40:24.538990,571.25,64,192.168.10.30,5005,
403,ok,1769521224.541921139,1769521224.542564392,2026-01-27T15:40:24.541921,2026-01-27T15:40:24.542564,643.25,64,192.168.10.30,5005,
404,ok,1769521224.545532703,1769521224.546183586,2026-01-27T15:40:24.545533,2026-01-27T15:40:24.546184,650.88,64,192.168.10.30,5005,
405,ok,1769521224.549070358,1769521224.549710751,2026-01-27T15:40:24.549070,2026-01-27T15:40:24.549711,640.39,64,192.168.10.30,5005,
406,ok,1769521224.552559614,1769521224.553176403,2026-01-27T15:40:24.552560,2026-01-27T15:40:24.553176,616.79,64,192.168.10.30,5005,
407,ok,1769521224.555999279,1769521224.556625128,2026-01-27T15:40:24.555999,2026-01-27T15:40:24.556625,625.85,64,192.168.10.30,5005,
408,ok,1769521224.559430838,1769521224.560011625,2026-01-27T15:40:24.559431,2026-01-27T15:40:24.560012,580.79,64,192.168.10.30,5005,
409,ok,1769521224.562832832,1769521224.563483477,2026-01-27T15:40:24.562833,2026-01-27T15:40:24.563483,650.64,64,192.168.10.30,5005,
410,ok,1769521224.566343307,1769521224.566984415,2026-01-27T15:40:24.566343,2026-01-27T15:40:24.566984,641.11,64,192.168.10.30,5005,
411,ok,1769521224.569863081,1769521224.570533514,2026-01-27T15:40:24.569863,2026-01-27T15:40:24.570534,670.43,64,192.168.10.30,5005,
412,ok,1769521224.573482275,1769521224.574192286,2026-01-27T15:40:24.573482,2026-01-27T15:40:24.574192,710.01,64,192.168.10.30,5005,
413,ok,1769521224.577144384,1769521224.577782631,2026-01-27T15:40:24.577144,2026-01-27T15:40:24.577783,638.25,64,192.168.10.30,5005,
414,ok,1769521224.580641031,1769521224.581282377,2026-01-27T15:40:24.580641,2026-01-27T15:40:24.581282,641.35,64,192.168.10.30,5005,
415,ok,1769521224.584174633,1769521224.584787130,2026-01-27T15:40:24.584175,2026-01-27T15:40:24.584787,612.50,64,192.168.10.30,5005,
416,ok,1769521224.587605476,1769521224.588184834,2026-01-27T15:40:24.587605,2026-01-27T15:40:24.588185,579.36,64,192.168.10.30,5005,
417,ok,1769521224.590981483,1769521224.591572762,2026-01-27T15:40:24.590981,2026-01-27T15:40:24.591573,591.28,64,192.168.10.30,5005,
418,ok,1769521224.594405651,1769521224.594978094,2026-01-27T15:40:24.594406,2026-01-27T15:40:24.594978,572.44,64,192.168.10.30,5005,
419,ok,1769521224.597844362,1769521224.598457575,2026-01-27T15:40:24.597844,2026-01-27T15:40:24.598458,613.21,64,192.168.10.30,5005,
420,ok,1769521224.601464033,1769521224.602243900,2026-01-27T15:40:24.601464,2026-01-27T15:40:24.602244,779.87,64,192.168.10.30,5005,
421,ok,1769521224.605329514,1769521224.606124878,2026-01-27T15:40:24.605330,2026-01-27T15:40:24.606125,795.36,64,192.168.10.30,5005,
422,ok,1769521224.609080076,1769521224.609724045,2026-01-27T15:40:24.609080,2026-01-27T15:40:24.609724,643.97,64,192.168.10.30,5005,
423,ok,1769521224.612668514,1769521224.613360405,2026-01-27T15:40:24.612669,2026-01-27T15:40:24.613360,691.89,64,192.168.10.30,5005,
424,ok,1769521224.616235018,1769521224.616853952,2026-01-27T15:40:24.616235,2026-01-27T15:40:24.616854,618.93,64,192.168.10.30,5005,
425,ok,1769521224.619717836,1769521224.620325327,2026-01-27T15:40:24.619718,2026-01-27T15:40:24.620325,607.49,64,192.168.10.30,5005,
426,ok,1769521224.623133659,1769521224.623738527,2026-01-27T15:40:24.623134,2026-01-27T15:40:24.623739,604.87,64,192.168.10.30,5005,
427,ok,1769521224.626574516,1769521224.627192974,2026-01-27T15:40:24.626575,2026-01-27T15:40:24.627193,618.46,64,192.168.10.30,5005,
428,ok,1769521224.630024195,1769521224.630623341,2026-01-27T15:40:24.630024,2026-01-27T15:40:24.630623,599.15,64,192.168.10.30,5005,
429,ok,1769521224.633511066,1769521224.634125710,2026-01-27T15:40:24.633511,2026-01-27T15:40:24.634126,614.64,64,192.168.10.30,5005,
430,ok,1769521224.637029886,1769521224.637651443,2026-01-27T15:40:24.637030,2026-01-27T15:40:24.637651,621.56,64,192.168.10.30,5005,
431,ok,1769521224.640557766,1769521224.641157627,2026-01-27T15:40:24.640558,2026-01-27T15:40:24.641158,599.86,64,192.168.10.30,5005,
432,ok,1769521224.644052744,1769521224.644756794,2026-01-27T15:40:24.644053,2026-01-27T15:40:24.644757,704.05,64,192.168.10.30,5005,
433,ok,1769521224.647677183,1769521224.648267746,2026-01-27T15:40:24.647677,2026-01-27T15:40:24.648268,590.56,64,192.168.10.30,5005,
434,ok,1769521224.651099920,1769521224.651714802,2026-01-27T15:40:24.651100,2026-01-27T15:40:24.651715,614.88,64,192.168.10.30,5005,
435,ok,1769521224.654553652,1769521224.655147552,2026-01-27T15:40:24.654554,2026-01-27T15:40:24.655148,593.90,64,192.168.10.30,5005,
436,ok,1769521224.657959461,1769521224.658534288,2026-01-27T15:40:24.657959,2026-01-27T15:40:24.658534,574.83,64,192.168.10.30,5005,
437,ok,1769521224.661356211,1769521224.661943197,2026-01-27T15:40:24.661356,2026-01-27T15:40:24.661943,586.99,64,192.168.10.30,5005,
438,ok,1769521224.664784193,1769521224.665387630,2026-01-27T15:40:24.664784,2026-01-27T15:40:24.665388,603.44,64,192.168.10.30,5005,
439,ok,1769521224.668271780,1769521224.668899059,2026-01-27T15:40:24.668272,2026-01-27T15:40:24.668899,627.28,64,192.168.10.30,5005,
440,ok,1769521224.671773434,1769521224.672431946,2026-01-27T15:40:24.671773,2026-01-27T15:40:24.672432,658.51,64,192.168.10.30,5005,
441,ok,1769521224.675378323,1769521224.676054239,2026-01-27T15:40:24.675378,2026-01-27T15:40:24.676054,675.92,64,192.168.10.30,5005,
442,ok,1769521224.678999186,1769521224.679619789,2026-01-27T15:40:24.678999,2026-01-27T15:40:24.679620,620.60,64,192.168.10.30,5005,
443,ok,1769521224.682443619,1769521224.682958364,2026-01-27T15:40:24.682444,2026-01-27T15:40:24.682958,514.75,64,192.168.10.30,5005,
444,ok,1769521224.685799599,1769521224.686394930,2026-01-27T15:40:24.685800,2026-01-27T15:40:24.686395,595.33,64,192.168.10.30,5005,
445,ok,1769521224.689198017,1769521224.689767122,2026-01-27T15:40:24.689198,2026-01-27T15:40:24.689767,569.11,64,192.168.10.30,5005,
446,ok,1769521224.692579031,1769521224.693145752,2026-01-27T15:40:24.692579,2026-01-27T15:40:24.693146,566.72,64,192.168.10.30,5005,
447,ok,1769521224.695978642,1769521224.696639299,2026-01-27T15:40:24.695979,2026-01-27T15:40:24.696639,660.66,64,192.168.10.30,5005,
448,ok,1769521224.699517488,1769521224.700130463,2026-01-27T15:40:24.699517,2026-01-27T15:40:24.700130,612.97,64,192.168.10.30,5005,
449,ok,1769521224.703180075,1769521224.703963280,2026-01-27T15:40:24.703180,2026-01-27T15:40:24.703963,783.21,64,192.168.10.30,5005,
450,ok,1769521224.706921101,1769521224.707530260,2026-01-27T15:40:24.706921,2026-01-27T15:40:24.707530,609.16,64,192.168.10.30,5005,
451,ok,1769521224.710475683,1769521224.711119175,2026-01-27T15:40:24.710476,2026-01-27T15:40:24.711119,643.49,64,192.168.10.30,5005,
452,ok,1769521224.714089632,1769521224.714738846,2026-01-27T15:40:24.714090,2026-01-27T15:40:24.714739,649.21,64,192.168.10.30,5005,
453,ok,1769521224.717751026,1769521224.718371630,2026-01-27T15:40:24.717751,2026-01-27T15:40:24.718372,620.60,64,192.168.10.30,5005,
454,ok,1769521224.721214533,1769521224.721810579,2026-01-27T15:40:24.721215,2026-01-27T15:40:24.721811,596.05,64,192.168.10.30,5005,
455,ok,1769521224.724638462,1769521224.725182056,2026-01-27T15:40:24.724638,2026-01-27T15:40:24.725182,543.59,64,192.168.10.30,5005,
456,ok,1769521224.728029490,1769521224.728625298,2026-01-27T15:40:24.728029,2026-01-27T15:40:24.728625,595.81,64,192.168.10.30,5005,
457,ok,1769521224.731475115,1769521224.732041121,2026-01-27T15:40:24.731475,2026-01-27T15:40:24.732041,566.01,64,192.168.10.30,5005,
458,ok,1769521224.734960079,1769521224.735577822,2026-01-27T15:40:24.734960,2026-01-27T15:40:24.735578,617.74,64,192.168.10.30,5005,
459,ok,1769521224.738466263,1769521224.739022255,2026-01-27T15:40:24.738466,2026-01-27T15:40:24.739022,555.99,64,192.168.10.30,5005,
460,ok,1769521224.742038012,1769521224.742707014,2026-01-27T15:40:24.742038,2026-01-27T15:40:24.742707,669.00,64,192.168.10.30,5005,
461,ok,1769521224.745764971,1769521224.746399403,2026-01-27T15:40:24.745765,2026-01-27T15:40:24.746399,634.43,64,192.168.10.30,5005,
462,ok,1769521224.749289989,1769521224.749861956,2026-01-27T15:40:24.749290,2026-01-27T15:40:24.749862,571.97,64,192.168.10.30,5005,
463,ok,1769521224.752723694,1769521224.753342867,2026-01-27T15:40:24.752724,2026-01-27T15:40:24.753343,619.17,64,192.168.10.30,5005,
464,ok,1769521224.756180525,1769521224.756791592,2026-01-27T15:40:24.756181,2026-01-27T15:40:24.756792,611.07,64,192.168.10.30,5005,
465,ok,1769521224.759666920,1769521224.760268450,2026-01-27T15:40:24.759667,2026-01-27T15:40:24.760268,601.53,64,192.168.10.30,5005,
466,ok,1769521224.763084650,1769521224.763666868,2026-01-27T15:40:24.763085,2026-01-27T15:40:24.763667,582.22,64,192.168.10.30,5005,
467,ok,1769521224.766520023,1769521224.767123699,2026-01-27T15:40:24.766520,2026-01-27T15:40:24.767124,603.68,64,192.168.10.30,5005,
468,ok,1769521224.770001173,1769521224.770591259,2026-01-27T15:40:24.770001,2026-01-27T15:40:24.770591,590.09,64,192.168.10.30,5005,
469,ok,1769521224.773485422,1769521224.774106741,2026-01-27T15:40:24.773485,2026-01-27T15:40:24.774107,621.32,64,192.168.10.30,5005,
470,ok,1769521224.777076721,1769521224.777736187,2026-01-27T15:40:24.777077,2026-01-27T15:40:24.777736,659.47,64,192.168.10.30,5005,
471,ok,1769521224.780649424,1769521224.781263351,2026-01-27T15:40:24.780649,2026-01-27T15:40:24.781263,613.93,64,192.168.10.30,5005,
472,ok,1769521224.784150124,1769521224.784756899,2026-01-27T15:40:24.784150,2026-01-27T15:40:24.784757,606.78,64,192.168.10.30,5005,
473,ok,1769521224.787575960,1769521224.788167715,2026-01-27T15:40:24.787576,2026-01-27T15:40:24.788168,591.75,64,192.168.10.30,5005,
474,ok,1769521224.790977955,1769521224.791598797,2026-01-27T15:40:24.790978,2026-01-27T15:40:24.791599,620.84,64,192.168.10.30,5005,
475,ok,1769521224.794430971,1769521224.795032024,2026-01-27T15:40:24.794431,2026-01-27T15:40:24.795032,601.05,64,192.168.10.30,5005,
476,ok,1769521224.797895193,1769521224.798477411,2026-01-27T15:40:24.797895,2026-01-27T15:40:24.798477,582.22,64,192.168.10.30,5005,
477,ok,1769521224.801327944,1769521224.801933050,2026-01-27T15:40:24.801328,2026-01-27T15:40:24.801933,605.11,64,192.168.10.30,5005,
478,ok,1769521224.804856300,1769521224.805497885,2026-01-27T15:40:24.804856,2026-01-27T15:40:24.805498,641.58,64,192.168.10.30,5005,
479,ok,1769521224.808468580,1769521224.809079409,2026-01-27T15:40:24.808469,2026-01-27T15:40:24.809079,610.83,64,192.168.10.30,5005,
480,ok,1769521224.811977148,1769521224.812564850,2026-01-27T15:40:24.811977,2026-01-27T15:40:24.812565,587.70,64,192.168.10.30,5005,
481,ok,1769521224.815403938,1769521224.815959454,2026-01-27T15:40:24.815404,2026-01-27T15:40:24.815959,555.52,64,192.168.10.30,5005,
482,ok,1769521224.818798542,1769521224.819364309,2026-01-27T15:40:24.818799,2026-01-27T15:40:24.819364,565.77,64,192.168.10.30,5005,
483,ok,1769521224.822181225,1769521224.822704554,2026-01-27T15:40:24.822181,2026-01-27T15:40:24.822705,523.33,64,192.168.10.30,5005,
484,ok,1769521224.825549603,1769521224.826118708,2026-01-27T15:40:24.825550,2026-01-27T15:40:24.826119,569.11,64,192.168.10.30,5005,
485,ok,1769521224.828969002,1769521224.829558134,2026-01-27T15:40:24.828969,2026-01-27T15:40:24.829558,589.13,64,192.168.10.30,5005,
486,ok,1769521224.832421303,1769521224.833061695,2026-01-27T15:40:24.832421,2026-01-27T15:40:24.833062,640.39,64,192.168.10.30,5005,
487,ok,1769521224.835976362,1769521224.836736441,2026-01-27T15:40:24.835976,2026-01-27T15:40:24.836736,760.08,64,192.168.10.30,5005,
488,ok,1769521224.839675665,1769521224.840276241,2026-01-27T15:40:24.839676,2026-01-27T15:40:24.840276,600.58,64,192.168.10.30,5005,
489,ok,1769521224.843146801,1769521224.843775034,2026-01-27T15:40:24.843147,2026-01-27T15:40:24.843775,628.23,64,192.168.10.30,5005,
490,ok,1769521224.846776009,1769521224.847425699,2026-01-27T15:40:24.846776,2026-01-27T15:40:24.847426,649.69,64,192.168.10.30,5005,
491,ok,1769521224.850355625,1769521224.850926876,2026-01-27T15:40:24.850356,2026-01-27T15:40:24.850927,571.25,64,192.168.10.30,5005,
492,ok,1769521224.853776455,1769521224.854336262,2026-01-27T15:40:24.853776,2026-01-27T15:40:24.854336,559.81,64,192.168.10.30,5005,
493,ok,1769521224.857178211,1769521224.857720375,2026-01-27T15:40:24.857178,2026-01-27T15:40:24.857720,542.16,64,192.168.10.30,5005,
494,ok,1769521224.860556602,1769521224.861085415,2026-01-27T15:40:24.860557,2026-01-27T15:40:24.861085,528.81,64,192.168.10.30,5005,
495,ok,1769521224.863931417,1769521224.864544153,2026-01-27T15:40:24.863931,2026-01-27T15:40:24.864544,612.74,64,192.168.10.30,5005,
496,ok,1769521224.867399693,1769521224.868000746,2026-01-27T15:40:24.867400,2026-01-27T15:40:24.868001,601.05,64,192.168.10.30,5005,
497,ok,1769521224.870923519,1769521224.871501207,2026-01-27T15:40:24.870924,2026-01-27T15:40:24.871501,577.69,64,192.168.10.30,5005,
498,ok,1769521224.874382734,1769521224.875035763,2026-01-27T15:40:24.874383,2026-01-27T15:40:24.875036,653.03,64,192.168.10.30,5005,
499,ok,1769521224.877989769,1769521224.878605843,2026-01-27T15:40:24.877990,2026-01-27T15:40:24.878606,616.07,64,192.168.10.30,5005,
500,ok,1769521224.881496668,1769521224.882105589,2026-01-27T15:40:24.881497,2026-01-27T15:40:24.882106,608.92,64,192.168.10.30,5005,

STAT,sent,500
STAT,received,500
STAT,loss_rate_percent,0.00
STAT,rtt_min_us,514.75
STAT,rtt_max_us,2508.64
STAT,rtt_mean_us,667.06
STAT,rtt_median_us,616.07
STAT,rtt_stddev_us,214.46
STAT,rtt_p50_us,616.07
STAT,rtt_p95_us,859.26
STAT,rtt_p99_us,1826.29
