packet,recv_time_epoch,send_time_epoch,recv_time_iso,send_time_iso,processing_time_us,packet_size_bytes,from_ip,from_port
202,1769499537.111007452,1769499537.111060381,2026-01-27T09:38:57.111007,2026-01-27T09:38:57.111060,52.93,64,192.168.10.20,57562
203,1769499537.114417076,1769499537.114471912,2026-01-27T09:38:57.114417,2026-01-27T09:38:57.114472,54.84,64,192.168.10.20,57562
204,1769499537.117938757,1769499537.117990255,2026-01-27T09:38:57.117939,2026-01-27T09:38:57.117990,51.50,64,192.168.10.20,57562
205,1769499537.121462345,1769499537.121512413,2026-01-27T09:38:57.121462,2026-01-27T09:38:57.121512,50.07,64,192.168.10.20,57562
206,1769499537.125070572,1769499537.125126362,2026-01-27T09:38:57.125071,2026-01-27T09:38:57.125126,55.79,64,192.168.10.20,57562
207,1769499537.128773451,1769499537.128830194,2026-01-27T09:38:57.128773,2026-01-27T09:38:57.128830,56.74,64,192.168.10.20,57562
208,1769499537.132331848,1769499537.132381201,2026-01-27T09:38:57.132332,2026-01-27T09:38:57.132381,49.35,64,192.168.10.20,57562
209,1769499537.135796785,1769499537.135849237,2026-01-27T09:38:57.135797,2026-01-27T09:38:57.135849,52.45,64,192.168.10.20,57562
210,1769499537.139199972,1769499537.139251232,2026-01-27T09:38:57.139200,2026-01-27T09:38:57.139251,51.26,64,192.168.10.20,57562
211,1769499537.142633915,1769499537.142686605,2026-01-27T09:38:57.142634,2026-01-27T09:38:57.142687,52.69,64,192.168.10.20,57562
212,1769499537.146037102,1769499537.146087646,2026-01-27T09:38:57.146037,2026-01-27T09:38:57.146088,50.54,64,192.168.10.20,57562
213,1769499537.149476528,1769499537.149523497,2026-01-27T09:38:57.149477,2026-01-27T09:38:57.149523,46.97,64,192.168.10.20,57562
214,1769499537.152981043,1769499537.153032780,2026-01-27T09:38:57.152981,2026-01-27T09:38:57.153033,51.74,64,192.168.10.20,57562
215,1769499537.156513214,1769499537.156568289,2026-01-27T09:38:57.156513,2026-01-27T09:38:57.156568,55.07,64,192.168.10.20,57562
216,1769499537.160161734,1769499537.160209417,2026-01-27T09:38:57.160162,2026-01-27T09:38:57.160209,47.68,64,192.168.10.20,57562
217,1769499537.163687468,1769499537.163740158,2026-01-27T09:38:57.163687,2026-01-27T09:38:57.163740,52.69,64,192.168.10.20,57562
218,1769499537.167099714,1769499537.167149305,2026-01-27T09:38:57.167100,2026-01-27T09:38:57.167149,49.59,64,192.168.10.20,57562
219,1769499537.170559168,1769499537.170611382,2026-01-27T09:38:57.170559,2026-01-27T09:38:57.170611,52.21,64,192.168.10.20,57562
220,1769499537.173955917,1769499537.174007177,2026-01-27T09:38:57.173956,2026-01-27T09:38:57.174007,51.26,64,192.168.10.20,57562
221,1769499537.177375555,1769499537.177428722,2026-01-27T09:38:57.177376,2026-01-27T09:38:57.177429,53.17,64,192.168.10.20,57562
222,1769499537.180869579,1769499537.180931091,2026-01-27T09:38:57.180870,2026-01-27T09:38:57.180931,61.51,64,192.168.10.20,57562
223,1769499537.184380054,1769499537.184431314,2026-01-27T09:38:57.184380,2026-01-27T09:38:57.184431,51.26,64,192.168.10.20,57562
224,1769499537.187921524,1769499537.187971354,2026-01-27T09:38:57.187922,2026-01-27T09:38:57.187971,49.83,64,192.168.10.20,57562
225,1769499537.191476822,1769499537.191526890,2026-01-27T09:38:57.191477,2026-01-27T09:38:57.191527,50.07,64,192.168.10.20,57562
226,1769499537.195150137,1769499537.195200443,2026-01-27T09:38:57.195150,2026-01-27T09:38:57.195200,50.31,64,192.168.10.20,57562
227,1769499537.198656082,1769499537.198710203,2026-01-27T09:38:57.198656,2026-01-27T09:38:57.198710,54.12,64,192.168.10.20,57562
228,1769499537.202067375,1769499537.202119827,2026-01-27T09:38:57.202067,2026-01-27T09:38:57.202120,52.45,64,192.168.10.20,57562
229,1769499537.205506802,1769499537.205555201,2026-01-27T09:38:57.205507,2026-01-27T09:38:57.205555,48.40,64,192.168.10.20,57562
230,1769499537.208973646,1769499537.209028959,2026-01-27T09:38:57.208974,2026-01-27T09:38:57.209029,55.31,64,192.168.10.20,57562
231,1769499537.212378263,1769499537.212432146,2026-01-27T09:38:57.212378,2026-01-27T09:38:57.212432,53.88,64,192.168.10.20,57562
232,1769499537.215811253,1769499537.215859652,2026-01-27T09:38:57.215811,2026-01-27T09:38:57.215860,48.40,64,192.168.10.20,57562
233,1769499537.219282150,1769499537.219333172,2026-01-27T09:38:57.219282,2026-01-27T09:38:57.219333,51.02,64,192.168.10.20,57562
234,1769499537.222797394,1769499537.222846746,2026-01-27T09:38:57.222797,2026-01-27T09:38:57.222847,49.35,64,192.168.10.20,57562
235,1769499537.226439953,1769499537.226489782,2026-01-27T09:38:57.226440,2026-01-27T09:38:57.226490,49.83,64,192.168.10.20,57562
236,1769499537.230061293,1769499537.230113983,2026-01-27T09:38:57.230061,2026-01-27T09:38:57.230114,52.69,64,192.168.10.20,57562
237,1769499537.233553410,1769499537.233610153,2026-01-27T09:38:57.233553,2026-01-27T09:38:57.233610,56.74,64,192.168.10.20,57562
238,1769499537.237015247,1769499537.237074852,2026-01-27T09:38:57.237015,2026-01-27T09:38:57.237075,59.60,64,192.168.10.20,57562
239,1769499537.240467548,1769499537.240524292,2026-01-27T09:38:57.240468,2026-01-27T09:38:57.240524,56.74,64,192.168.10.20,57562
240,1769499537.243885994,1769499537.243939638,2026-01-27T09:38:57.243886,2026-01-27T09:38:57.243940,53.64,64,192.168.10.20,57562
241,1769499537.247286558,1769499537.247337103,2026-01-27T09:38:57.247287,2026-01-27T09:38:57.247337,50.54,64,192.168.10.20,57562
242,1769499537.250782490,1769499537.250840664,2026-01-27T09:38:57.250782,2026-01-27T09:38:57.250841,58.17,64,192.168.10.20,57562
243,1769499537.254447699,1769499537.254498720,2026-01-27T09:38:57.254448,2026-01-27T09:38:57.254499,51.02,64,192.168.10.20,57562
244,1769499537.258028746,1769499537.258079767,2026-01-27T09:38:57.258029,2026-01-27T09:38:57.258080,51.02,64,192.168.10.20,57562
245,1769499537.261777163,1769499537.261834145,2026-01-27T09:38:57.261777,2026-01-27T09:38:57.261834,56.98,64,192.168.10.20,57562
246,1769499537.265334129,1769499537.265386581,2026-01-27T09:38:57.265334,2026-01-27T09:38:57.265387,52.45,64,192.168.10.20,57562
247,1769499537.268747568,1769499537.268802404,2026-01-27T09:38:57.268748,2026-01-27T09:38:57.268802,54.84,64,192.168.10.20,57562
248,1769499537.272185087,1769499537.272232294,2026-01-27T09:38:57.272185,2026-01-27T09:38:57.272232,47.21,64,192.168.10.20,57562
249,1769499537.275608063,1769499537.275664806,2026-01-27T09:38:57.275608,2026-01-27T09:38:57.275665,56.74,64,192.168.10.20,57562
250,1769499537.279024839,1769499537.279076576,2026-01-27T09:38:57.279025,2026-01-27T09:38:57.279077,51.74,64,192.168.10.20,57562
251,1769499537.282496929,1769499537.282558918,2026-01-27T09:38:57.282497,2026-01-27T09:38:57.282559,61.99,64,192.168.10.20,57562
252,1769499537.286015034,1769499537.286068916,2026-01-27T09:38:57.286015,2026-01-27T09:38:57.286069,53.88,64,192.168.10.20,57562
253,1769499537.289512396,1769499537.289570332,2026-01-27T09:38:57.289512,2026-01-27T09:38:57.289570,57.94,64,192.168.10.20,57562
254,1769499537.293182135,1769499537.293237686,2026-01-27T09:38:57.293182,2026-01-27T09:38:57.293238,55.55,64,192.168.10.20,57562
255,1769499537.296763182,1769499537.296818256,2026-01-27T09:38:57.296763,2026-01-27T09:38:57.296818,55.07,64,192.168.10.20,57562
256,1769499537.300246000,1769499537.300297022,2026-01-27T09:38:57.300246,2026-01-27T09:38:57.300297,51.02,64,192.168.10.20,57562
257,1769499537.303634405,1769499537.303683043,2026-01-27T09:38:57.303634,2026-01-27T09:38:57.303683,48.64,64,192.168.10.20,57562
258,1769499537.307012796,1769499537.307063580,2026-01-27T09:38:57.307013,2026-01-27T09:38:57.307064,50.78,64,192.168.10.20,57562
259,1769499537.310421467,1769499537.310472250,2026-01-27T09:38:57.310421,2026-01-27T09:38:57.310472,50.78,64,192.168.10.20,57562
260,1769499537.313871145,1769499537.313922405,2026-01-27T09:38:57.313871,2026-01-27T09:38:57.313922,51.26,64,192.168.10.20,57562
261,1769499537.317353964,1769499537.317402601,2026-01-27T09:38:57.317354,2026-01-27T09:38:57.317403,48.64,64,192.168.10.20,57562
262,1769499537.321018934,1769499537.321072340,2026-01-27T09:38:57.321019,2026-01-27T09:38:57.321072,53.41,64,192.168.10.20,57562
263,1769499537.324606419,1769499537.324662685,2026-01-27T09:38:57.324606,2026-01-27T09:38:57.324663,56.27,64,192.168.10.20,57562
264,1769499537.328282118,1769499537.328328848,2026-01-27T09:38:57.328282,2026-01-27T09:38:57.328329,46.73,64,192.168.10.20,57562
265,1769499537.331832647,1769499537.331885338,2026-01-27T09:38:57.331833,2026-01-27T09:38:57.331885,52.69,64,192.168.10.20,57562
266,1769499537.335269928,1769499537.335316658,2026-01-27T09:38:57.335270,2026-01-27T09:38:57.335317,46.73,64,192.168.10.20,57562
267,1769499537.338697433,1769499537.338747978,2026-01-27T09:38:57.338697,2026-01-27T09:38:57.338748,50.54,64,192.168.10.20,57562
268,1769499537.342164278,1769499537.342214823,2026-01-27T09:38:57.342164,2026-01-27T09:38:57.342215,50.54,64,192.168.10.20,57562
269,1769499537.345607519,1769499537.345657349,2026-01-27T09:38:57.345608,2026-01-27T09:38:57.345657,49.83,64,192.168.10.20,57562
270,1769499537.349071264,1769499537.349128008,2026-01-27T09:38:57.349071,2026-01-27T09:38:57.349128,56.74,64,192.168.10.20,57562
271,1769499537.352616310,1769499537.352673531,2026-01-27T09:38:57.352616,2026-01-27T09:38:57.352674,57.22,64,192.168.10.20,57562
272,1769499537.356120110,1769499537.356172800,2026-01-27T09:38:57.356120,2026-01-27T09:38:57.356173,52.69,64,192.168.10.20,57562
273,1769499537.359734774,1769499537.359791756,2026-01-27T09:38:57.359735,2026-01-27T09:38:57.359792,56.98,64,192.168.10.20,57562
274,1769499537.363343954,1769499537.363402605,2026-01-27T09:38:57.363344,2026-01-27T09:38:57.363403,58.65,64,192.168.10.20,57562
275,1769499537.366827965,1769499537.366880655,2026-01-27T09:38:57.366828,2026-01-27T09:38:57.366881,52.69,64,192.168.10.20,57562
276,1769499537.370278358,1769499537.370332479,2026-01-27T09:38:57.370278,2026-01-27T09:38:57.370332,54.12,64,192.168.10.20,57562
277,1769499537.373793602,1769499537.373845577,2026-01-27T09:38:57.373794,2026-01-27T09:38:57.373846,51.98,64,192.168.10.20,57562
278,1769499537.377196550,1769499537.377248287,2026-01-27T09:38:57.377197,2026-01-27T09:38:57.377248,51.74,64,192.168.10.20,57562
279,1769499537.380642414,1769499537.380700588,2026-01-27T09:38:57.380642,2026-01-27T09:38:57.380701,58.17,64,192.168.10.20,57562
280,1769499537.384132147,1769499537.384186029,2026-01-27T09:38:57.384132,2026-01-27T09:38:57.384186,53.88,64,192.168.10.20,57562
281,1769499537.387660027,1769499537.387712002,2026-01-27T09:38:57.387660,2026-01-27T09:38:57.387712,51.98,64,192.168.10.20,57562
282,1769499537.391182423,1769499537.391232014,2026-01-27T09:38:57.391182,2026-01-27T09:38:57.391232,49.59,64,192.168.10.20,57562
283,1769499537.394859552,1769499537.394909143,2026-01-27T09:38:57.394860,2026-01-27T09:38:57.394909,49.59,64,192.168.10.20,57562
284,1769499537.398379326,1769499537.398427725,2026-01-27T09:38:57.398379,2026-01-27T09:38:57.398428,48.40,64,192.168.10.20,57562
285,1769499537.401861668,1769499537.401912689,2026-01-27T09:38:57.401862,2026-01-27T09:38:57.401913,51.02,64,192.168.10.20,57562
286,1769499537.405323982,1769499537.405388355,2026-01-27T09:38:57.405324,2026-01-27T09:38:57.405388,64.37,64,192.168.10.20,57562
287,1769499537.408813477,1769499537.408874750,2026-01-27T09:38:57.408813,2026-01-27T09:38:57.408875,61.27,64,192.168.10.20,57562
288,1769499537.412256241,1769499537.412305832,2026-01-27T09:38:57.412256,2026-01-27T09:38:57.412306,49.59,64,192.168.10.20,57562
289,1769499537.415735006,1769499537.415810823,2026-01-27T09:38:57.415735,2026-01-27T09:38:57.415811,75.82,64,192.168.10.20,57562
290,1769499537.419278383,1769499537.419357300,2026-01-27T09:38:57.419278,2026-01-27T09:38:57.419357,78.92,64,192.168.10.20,57562
291,1769499537.422919989,1769499537.423015594,2026-01-27T09:38:57.422920,2026-01-27T09:38:57.423016,95.61,64,192.168.10.20,57562
292,1769499537.426656723,1769499537.426719189,2026-01-27T09:38:57.426657,2026-01-27T09:38:57.426719,62.47,64,192.168.10.20,57562
293,1769499537.430217266,1769499537.430269957,2026-01-27T09:38:57.430217,2026-01-27T09:38:57.430270,52.69,64,192.168.10.20,57562
294,1769499537.433718443,1769499537.433824301,2026-01-27T09:38:57.433718,2026-01-27T09:38:57.433824,105.86,64,192.168.10.20,57562
295,1769499537.437244415,1769499537.437300682,2026-01-27T09:38:57.437244,2026-01-27T09:38:57.437301,56.27,64,192.168.10.20,57562
296,1769499537.440713406,1769499537.440768242,2026-01-27T09:38:57.440713,2026-01-27T09:38:57.440768,54.84,64,192.168.10.20,57562
297,1769499537.444115400,1769499537.444175005,2026-01-27T09:38:57.444115,2026-01-27T09:38:57.444175,59.60,64,192.168.10.20,57562
298,1769499537.447564363,1769499537.447620392,2026-01-27T09:38:57.447564,2026-01-27T09:38:57.447620,56.03,64,192.168.10.20,57562
299,1769499537.451046944,1769499537.451108694,2026-01-27T09:38:57.451047,2026-01-27T09:38:57.451109,61.75,64,192.168.10.20,57562
300,1769499537.454656839,1769499537.454709291,2026-01-27T09:38:57.454657,2026-01-27T09:38:57.454709,52.45,64,192.168.10.20,57562
301,1769499537.458260536,1769499537.458317995,2026-01-27T09:38:57.458261,2026-01-27T09:38:57.458318,57.46,64,192.168.10.20,57562
302,1769499537.461988688,1769499537.462041616,2026-01-27T09:38:57.461989,2026-01-27T09:38:57.462042,52.93,64,192.168.10.20,57562
303,1769499537.465628624,1769499537.465682268,2026-01-27T09:38:57.465629,2026-01-27T09:38:57.465682,53.64,64,192.168.10.20,57562
304,1769499537.469074011,1769499537.469129562,2026-01-27T09:38:57.469074,2026-01-27T09:38:57.469130,55.55,64,192.168.10.20,57562
305,1769499537.472535133,1769499537.472587347,2026-01-27T09:38:57.472535,2026-01-27T09:38:57.472587,52.21,64,192.168.10.20,57562
306,1769499537.475948811,1769499537.475997210,2026-01-27T09:38:57.475949,2026-01-27T09:38:57.475997,48.40,64,192.168.10.20,57562
307,1769499537.479355574,1769499537.479405642,2026-01-27T09:38:57.479356,2026-01-27T09:38:57.479406,50.07,64,192.168.10.20,57562
308,1769499537.482795477,1769499537.482845068,2026-01-27T09:38:57.482795,2026-01-27T09:38:57.482845,49.59,64,192.168.10.20,57562
309,1769499537.486249924,1769499537.486300945,2026-01-27T09:38:57.486250,2026-01-27T09:38:57.486301,51.02,64,192.168.10.20,57562
310,1769499537.489827633,1769499537.489880085,2026-01-27T09:38:57.489828,2026-01-27T09:38:57.489880,52.45,64,192.168.10.20,57562
311,1769499537.493525505,1769499537.493577003,2026-01-27T09:38:57.493526,2026-01-27T09:38:57.493577,51.50,64,192.168.10.20,57562
312,1769499537.497114420,1769499537.497169495,2026-01-27T09:38:57.497114,2026-01-27T09:38:57.497169,55.07,64,192.168.10.20,57562
313,1769499537.500611544,1769499537.500668526,2026-01-27T09:38:57.500612,2026-01-27T09:38:57.500669,56.98,64,192.168.10.20,57562
314,1769499537.504049301,1769499537.504097223,2026-01-27T09:38:57.504049,2026-01-27T09:38:57.504097,47.92,64,192.168.10.20,57562
315,1769499537.507478952,1769499537.507527590,2026-01-27T09:38:57.507479,2026-01-27T09:38:57.507528,48.64,64,192.168.10.20,57562
316,1769499537.510915279,1769499537.510970592,2026-01-27T09:38:57.510915,2026-01-27T09:38:57.510971,55.31,64,192.168.10.20,57562
317,1769499537.514362335,1769499537.514412880,2026-01-27T09:38:57.514362,2026-01-27T09:38:57.514413,50.54,64,192.168.10.20,57562
318,1769499537.517875433,1769499537.517923832,2026-01-27T09:38:57.517875,2026-01-27T09:38:57.517924,48.40,64,192.168.10.20,57562
319,1769499537.521301985,1769499537.521350622,2026-01-27T09:38:57.521302,2026-01-27T09:38:57.521351,48.64,64,192.168.10.20,57562
320,1769499537.524798870,1769499537.524855614,2026-01-27T09:38:57.524799,2026-01-27T09:38:57.524856,56.74,64,192.168.10.20,57562
321,1769499537.528486729,1769499537.528540134,2026-01-27T09:38:57.528487,2026-01-27T09:38:57.528540,53.41,64,192.168.10.20,57562
322,1769499537.532065392,1769499537.532116175,2026-01-27T09:38:57.532065,2026-01-27T09:38:57.532116,50.78,64,192.168.10.20,57562
323,1769499537.535524368,1769499537.535569906,2026-01-27T09:38:57.535524,2026-01-27T09:38:57.535570,45.54,64,192.168.10.20,57562
324,1769499537.539027929,1769499537.539078474,2026-01-27T09:38:57.539028,2026-01-27T09:38:57.539078,50.54,64,192.168.10.20,57562
325,1769499537.542435884,1769499537.542485714,2026-01-27T09:38:57.542436,2026-01-27T09:38:57.542486,49.83,64,192.168.10.20,57562
326,1769499537.545857191,1769499537.545907259,2026-01-27T09:38:57.545857,2026-01-27T09:38:57.545907,50.07,64,192.168.10.20,57562
327,1769499537.549264908,1769499537.549312115,2026-01-27T09:38:57.549265,2026-01-27T09:38:57.549312,47.21,64,192.168.10.20,57562
328,1769499537.552738667,1769499537.552796841,2026-01-27T09:38:57.552739,2026-01-27T09:38:57.552797,58.17,64,192.168.10.20,57562
329,1769499537.556200027,1769499537.556256056,2026-01-27T09:38:57.556200,2026-01-27T09:38:57.556256,56.03,64,192.168.10.20,57562
330,1769499537.559780598,1769499537.559829950,2026-01-27T09:38:57.559781,2026-01-27T09:38:57.559830,49.35,64,192.168.10.20,57562
331,1769499537.563315868,1769499537.563364506,2026-01-27T09:38:57.563316,2026-01-27T09:38:57.563365,48.64,64,192.168.10.20,57562
332,1769499537.566692352,1769499537.566740990,2026-01-27T09:38:57.566692,2026-01-27T09:38:57.566741,48.64,64,192.168.10.20,57562
333,1769499537.570100784,1769499537.570154428,2026-01-27T09:38:57.570101,2026-01-27T09:38:57.570154,53.64,64,192.168.10.20,57562
334,1769499537.573457003,1769499537.573505163,2026-01-27T09:38:57.573457,2026-01-27T09:38:57.573505,48.16,64,192.168.10.20,57562
335,1769499537.576836824,1769499537.576891422,2026-01-27T09:38:57.576837,2026-01-27T09:38:57.576891,54.60,64,192.168.10.20,57562
336,1769499537.580196857,1769499537.580246925,2026-01-27T09:38:57.580197,2026-01-27T09:38:57.580247,50.07,64,192.168.10.20,57562
337,1769499537.583648920,1769499537.583698034,2026-01-27T09:38:57.583649,2026-01-27T09:38:57.583698,49.11,64,192.168.10.20,57562
338,1769499537.587168694,1769499537.587226629,2026-01-27T09:38:57.587169,2026-01-27T09:38:57.587227,57.94,64,192.168.10.20,57562
339,1769499537.590668201,1769499537.590719461,2026-01-27T09:38:57.590668,2026-01-27T09:38:57.590719,51.26,64,192.168.10.20,57562
340,1769499537.594269514,1769499537.594318628,2026-01-27T09:38:57.594270,2026-01-27T09:38:57.594319,49.11,64,192.168.10.20,57562
341,1769499537.597877979,1769499537.597928762,2026-01-27T09:38:57.597878,2026-01-27T09:38:57.597929,50.78,64,192.168.10.20,57562
342,1769499537.601269245,1769499537.601317644,2026-01-27T09:38:57.601269,2026-01-27T09:38:57.601318,48.40,64,192.168.10.20,57562
343,1769499537.604738235,1769499537.604795933,2026-01-27T09:38:57.604738,2026-01-27T09:38:57.604796,57.70,64,192.168.10.20,57562
344,1769499537.608139038,1769499537.608192444,2026-01-27T09:38:57.608139,2026-01-27T09:38:57.608192,53.41,64,192.168.10.20,57562
345,1769499537.611507654,1769499537.611566544,2026-01-27T09:38:57.611508,2026-01-27T09:38:57.611567,58.89,64,192.168.10.20,57562
346,1769499537.614923000,1769499537.614983797,2026-01-27T09:38:57.614923,2026-01-27T09:38:57.614984,60.80,64,192.168.10.20,57562
347,1769499537.618343353,1769499537.618397951,2026-01-27T09:38:57.618343,2026-01-27T09:38:57.618398,54.60,64,192.168.10.20,57562
348,1769499537.621785164,1769499537.621838093,2026-01-27T09:38:57.621785,2026-01-27T09:38:57.621838,52.93,64,192.168.10.20,57562
349,1769499537.625278473,1769499537.625326395,2026-01-27T09:38:57.625278,2026-01-27T09:38:57.625326,47.92,64,192.168.10.20,57562
350,1769499537.628891945,1769499537.628945589,2026-01-27T09:38:57.628892,2026-01-27T09:38:57.628946,53.64,64,192.168.10.20,57562
351,1769499537.632364750,1769499537.632420063,2026-01-27T09:38:57.632365,2026-01-27T09:38:57.632420,55.31,64,192.168.10.20,57562
352,1769499537.635751009,1769499537.635804415,2026-01-27T09:38:57.635751,2026-01-27T09:38:57.635804,53.41,64,192.168.10.20,57562
353,1769499537.639070272,1769499537.639120817,2026-01-27T09:38:57.639070,2026-01-27T09:38:57.639121,50.54,64,192.168.10.20,57562
354,1769499537.642410278,1769499537.642462492,2026-01-27T09:38:57.642410,2026-01-27T09:38:57.642462,52.21,64,192.168.10.20,57562
355,1769499537.645787477,1769499537.645841122,2026-01-27T09:38:57.645787,2026-01-27T09:38:57.645841,53.64,64,192.168.10.20,57562
356,1769499537.649147987,1769499537.649196863,2026-01-27T09:38:57.649148,2026-01-27T09:38:57.649197,48.88,64,192.168.10.20,57562
357,1769499537.652590275,1769499537.652655602,2026-01-27T09:38:57.652590,2026-01-27T09:38:57.652656,65.33,64,192.168.10.20,57562
358,1769499537.656208277,1769499537.656256437,2026-01-27T09:38:57.656208,2026-01-27T09:38:57.656256,48.16,64,192.168.10.20,57562
359,1769499537.659703255,1769499537.659755468,2026-01-27T09:38:57.659703,2026-01-27T09:38:57.659755,52.21,64,192.168.10.20,57562
360,1769499537.663320780,1769499537.663371801,2026-01-27T09:38:57.663321,2026-01-27T09:38:57.663372,51.02,64,192.168.10.20,57562
361,1769499537.666833878,1769499537.666882992,2026-01-27T09:38:57.666834,2026-01-27T09:38:57.666883,49.11,64,192.168.10.20,57562
362,1769499537.670194387,1769499537.670244694,2026-01-27T09:38:57.670194,2026-01-27T09:38:57.670245,50.31,64,192.168.10.20,57562
363,1769499537.673613310,1769499537.673666954,2026-01-27T09:38:57.673613,2026-01-27T09:38:57.673667,53.64,64,192.168.10.20,57562
364,1769499537.676941395,1769499537.676993847,2026-01-27T09:38:57.676941,2026-01-27T09:38:57.676994,52.45,64,192.168.10.20,57562
365,1769499537.680307150,1769499537.680358887,2026-01-27T09:38:57.680307,2026-01-27T09:38:57.680359,51.74,64,192.168.10.20,57562
366,1769499537.683698654,1769499537.683749676,2026-01-27T09:38:57.683699,2026-01-27T09:38:57.683750,51.02,64,192.168.10.20,57562
367,1769499537.687094450,1769499537.687143087,2026-01-27T09:38:57.687094,2026-01-27T09:38:57.687143,48.64,64,192.168.10.20,57562
368,1769499537.690576315,1769499537.690625906,2026-01-27T09:38:57.690576,2026-01-27T09:38:57.690626,49.59,64,192.168.10.20,57562
369,1769499537.694042206,1769499537.694092274,2026-01-27T09:38:57.694042,2026-01-27T09:38:57.694092,50.07,64,192.168.10.20,57562
370,1769499537.697360754,1769499537.697407722,2026-01-27T09:38:57.697361,2026-01-27T09:38:57.697408,46.97,64,192.168.10.20,57562
371,1769499537.700731039,1769499537.700785637,2026-01-27T09:38:57.700731,2026-01-27T09:38:57.700786,54.60,64,192.168.10.20,57562
372,1769499537.704123735,1769499537.704172611,2026-01-27T09:38:57.704124,2026-01-27T09:38:57.704173,48.88,64,192.168.10.20,57562
373,1769499537.707501411,1769499537.707553625,2026-01-27T09:38:57.707501,2026-01-27T09:38:57.707554,52.21,64,192.168.10.20,57562
374,1769499537.710855246,1769499537.710907221,2026-01-27T09:38:57.710855,2026-01-27T09:38:57.710907,51.98,64,192.168.10.20,57562
375,1769499537.714233398,1769499537.714286566,2026-01-27T09:38:57.714233,2026-01-27T09:38:57.714287,53.17,64,192.168.10.20,57562
376,1769499537.717726469,1769499537.717813969,2026-01-27T09:38:57.717726,2026-01-27T09:38:57.717814,87.50,64,192.168.10.20,57562
377,1769499537.721308470,1769499537.721356869,2026-01-27T09:38:57.721308,2026-01-27T09:38:57.721357,48.40,64,192.168.10.20,57562
378,1769499537.724858761,1769499537.724913836,2026-01-27T09:38:57.724859,2026-01-27T09:38:57.724914,55.07,64,192.168.10.20,57562
379,1769499537.728493214,1769499537.728543282,2026-01-27T09:38:57.728493,2026-01-27T09:38:57.728543,50.07,64,192.168.10.20,57562
380,1769499537.731976032,1769499537.732025623,2026-01-27T09:38:57.731976,2026-01-27T09:38:57.732026,49.59,64,192.168.10.20,57562
381,1769499537.735327959,1769499537.735375643,2026-01-27T09:38:57.735328,2026-01-27T09:38:57.735376,47.68,64,192.168.10.20,57562
382,1769499537.738720655,1769499537.738774061,2026-01-27T09:38:57.738721,2026-01-27T09:38:57.738774,53.41,64,192.168.10.20,57562
383,1769499537.742104292,1769499537.742156744,2026-01-27T09:38:57.742104,2026-01-27T09:38:57.742157,52.45,64,192.168.10.20,57562
384,1769499537.745440483,1769499537.745491266,2026-01-27T09:38:57.745440,2026-01-27T09:38:57.745491,50.78,64,192.168.10.20,57562
385,1769499537.748812199,1769499537.748869896,2026-01-27T09:38:57.748812,2026-01-27T09:38:57.748870,57.70,64,192.168.10.20,57562
386,1769499537.752243519,1769499537.752286911,2026-01-27T09:38:57.752244,2026-01-27T09:38:57.752287,43.39,64,192.168.10.20,57562
387,1769499537.755662918,1769499537.755713701,2026-01-27T09:38:57.755663,2026-01-27T09:38:57.755714,50.78,64,192.168.10.20,57562
388,1769499537.759196997,1769499537.759247303,2026-01-27T09:38:57.759197,2026-01-27T09:38:57.759247,50.31,64,192.168.10.20,57562
389,1769499537.762820721,1769499537.762873650,2026-01-27T09:38:57.762821,2026-01-27T09:38:57.762874,52.93,64,192.168.10.20,57562
390,1769499537.766254187,1769499537.766306400,2026-01-27T09:38:57.766254,2026-01-27T09:38:57.766306,52.21,64,192.168.10.20,57562
391,1769499537.769682646,1769499537.769733667,2026-01-27T09:38:57.769683,2026-01-27T09:38:57.769734,51.02,64,192.168.10.20,57562
392,1769499537.773047924,1769499537.773101807,2026-01-27T09:38:57.773048,2026-01-27T09:38:57.773102,53.88,64,192.168.10.20,57562
393,1769499537.776410580,1769499537.776465178,2026-01-27T09:38:57.776411,2026-01-27T09:38:57.776465,54.60,64,192.168.10.20,57562
394,1769499537.779760599,1769499537.779807568,2026-01-27T09:38:57.779761,2026-01-27T09:38:57.779808,46.97,64,192.168.10.20,57562
395,1769499537.783117294,1769499537.783166170,2026-01-27T09:38:57.783117,2026-01-27T09:38:57.783166,48.88,64,192.168.10.20,57562
396,1769499537.786651850,1769499537.786702394,2026-01-27T09:38:57.786652,2026-01-27T09:38:57.786702,50.54,64,192.168.10.20,57562
397,1769499537.790131569,1769499537.790182352,2026-01-27T09:38:57.790132,2026-01-27T09:38:57.790182,50.78,64,192.168.10.20,57562
398,1769499537.793824196,1769499537.793876171,2026-01-27T09:38:57.793824,2026-01-27T09:38:57.793876,51.98,64,192.168.10.20,57562
399,1769499537.797413826,1769499537.797465086,2026-01-27T09:38:57.797414,2026-01-27T09:38:57.797465,51.26,64,192.168.10.20,57562
400,1769499537.800795555,1769499537.800846815,2026-01-27T09:38:57.800796,2026-01-27T09:38:57.800847,51.26,64,192.168.10.20,57562
401,1769499537.804191828,1769499537.804239511,2026-01-27T09:38:57.804192,2026-01-27T09:38:57.804240,47.68,64,192.168.10.20,57562
402,1769499537.807590723,1769499537.807639360,2026-01-27T09:38:57.807591,2026-01-27T09:38:57.807639,48.64,64,192.168.10.20,57562
403,1769499537.810982466,1769499537.811038256,2026-01-27T09:38:57.810982,2026-01-27T09:38:57.811038,55.79,64,192.168.10.20,57562
